Name;Metric;Value;Agrupation
Average time for Completed + In Call compared to Accepted + Wait - Vendor;The average of the duration between activity 'Completed + In Call' and the end of case where activity 'Accepted + Wait - Vendor occurs;13.53 days;
Average time for Completed + In Call compared to Accepted + Wait - Customer;The average of the duration between activity 'Completed + In Call' and the end of case where activity 'Accepted + Wait - Customer occurs;10.70 days;
Average time for Completed + In Call compared to Completed + Cancelled;The average of the duration between activity 'Completed + In Call' and the end of case where activity 'Completed + Cancelled occurs;7.05 hours;
Average time from Accepted + Wait - User to Completed + In Call;The average of the duration between activity 'Accepted + Wait - User' and activity 'Completed + In Call';8.15 days;
Average time from Accepted + Wait to Completed + In Call;The average of the duration between activity 'Accepted + Wait' and activity 'Completed + In Call';6.89 days;
Average time from Accepted + Assigned to Completed + In Call;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call';30.00 seconds;
Average time for Completed + In Call in variants containing Accepted + Wait - User;The average of the duration between activity 'Completed + In Call' and the end of case where activity 'Accepted + Wait - User occurs;9.19 days;
Average time for Completed + In Call in variants containing Accepted + Wait;The average of the duration between activity 'Completed + In Call' and the end of case where activity 'Accepted + Wait occurs;6.73 days;
Average time for Completed + In Call in variants containing Accepted + Assigned;The average of the duration between activity 'Completed + In Call' and the end of case where activity 'Accepted + Assigned occurs;18.77 days;
Average time for Completed + In Call in variants containing multiple Accepted + In Progress activities;The average of the duration between activity 'Completed + In Call' and the end of case where activity 'Accepted + In Progress occurs;19.91 hours;
Average time for Completed + In Call in direct transition variants vs complex variants;The average of the duration between activity Completed + In Call and the end of the case;19.91 hours;
Average time for Completed + In Call grouped by resource;The average of the duration between activity 'Completed + In Call' and the end of case grouped by the last value of org:resource;Abhijit:NaT;"{""Abhijit"":null,""Adenilson"":0,""Agata"":0,""Agnieszka"":0,""Akanksha"":null,""Alejandro"":0,""Alex"":0,""Alexander"":0,""Alexandre"":0,""Alexsandra"":0,""Aline"":null,""Anand"":null,""Anatolij"":null,""Ander"":0,""Anders"":null,""Anderson"":0,""Andreas"":0,""Angelica"":0,""Angelo"":null,""Anil"":null,""Anna"":0,""Anna-Lisa"":0,""Anton"":0,""Apryl"":null,""Archil"":0,""Astrid"":0,""Aurangzeb"":0,""Aurelien"":0,""Ayumi"":0,""Azusa"":2537200,""Berit"":0,""Bernard"":0,""Bernard Lo"":null,""Bertil"":null,""Blazej"":null,""Brecht"":0,""Bruna"":0,""Bryan"":0,""Carl"":0,""Caroline"":0,""Catherine"":0,""Cezary"":0,""Charlotte"":0,""Christina"":0,""Christoffer"":0,""Christopher"":null,""Christos"":0,""Cristian"":0,""Daniel"":null,""Dauri"":null,""Davi"":0,""David"":0,""Dawid"":null,""Debasish"":null,""Denny"":null,""Didier Cla"":0,""Diego"":0,""Dinesh"":null,""Edison"":0,""Elena"":0,""Ellen"":0,""Ellist"":0,""Emil"":null,""Eric"":0,""Erik"":0,""Eva"":0,""Evandro"":0,""Felippe"":0,""Filip"":0,""Frank"":0,""Fredrik"":0,""Frida"":0,""Gael"":0,""Gagan"":null,""Georges"":null,""Grzegorz"":null,""Gustavo"":0,""Guy"":0,""Halby"":null,""Hari"":null,""Hebert"":0,""Henk"":0,""Heverton"":0,""Himanshu"":null,""Howard"":0,""Hwei Ling"":0,""H\u00e5kan"":0,""Imran"":0,""Izabela"":null,""J Louis"":null,""Jacek"":0,""James"":null,""Jan"":0,""Janice"":0,""Jaroslaw"":null,""Jason"":null,""Jay"":0,""Jenny"":null,""Jeremy"":null,""Jeroen"":0,""Jinos"":0,""Joakim"":0,""Joanna"":0,""Joe"":null,""Joel"":0,""Johan"":0,""Johanna"":0,""John"":0,""Jonas"":0,""Jorn"":null,""Josef"":0,""Joseph"":0,""Josh"":0,""Joshua"":0,""Julius"":null,""Kamila"":0,""Kanumuru"":null,""Karolina"":0,""Karoly"":0,""Katia"":1593375,""Kave"":null,""Kelly"":0,""Konrad"":0,""Kristoffer"":0,""Krzysztof"":0,""Kwewat"":null,""Kwong"":0,""Laleh"":null,""Lars"":0,""Laurent"":null,""Lierson"":0,""Linus"":0,""MUDIT"":null,""Malgorzata"":0,""Malin"":0,""Manuel"":89850600,""Marc"":null,""Marc Stephane"":0,""Marcin"":0,""Marco"":0,""Marcos"":67271545,""Marcus"":0,""Mario Alberto"":null,""Mariusz"":null,""Marta"":0,""Martin"":null,""Mateusz"":7402500,""Mats"":null,""Matt"":0,""Mattia"":0,""Mattias"":0,""May"":0,""Megha"":null,""Melekia"":0,""Micael"":0,""Michael"":0,""Mikael"":0,""Mike"":0,""Moniece"":0,""Monika"":null,""Morgan"":null,""Muthu"":765316666,""Mythri"":0,""Namita"":null,""Natalia"":0,""Nicklas"":0,""Nicky"":null,""Niklas"":0,""Noel"":0,""Olga"":0,""Olivier"":null,""Olof"":0,""Pachha"":null,""Partner"":null,""Patricia"":0,""Patryk"":null,""Paul"":0,""Pawel"":82679809,""Per"":0,""Pernilla"":null,""Peter"":0,""Petri"":0,""Pia"":0,""Pierre"":null,""Piotr"":25828062,""Pongsak"":0,""Pontus"":0,""Prithi"":26383590,""Przemyslaw"":80666,""P\u00e4r"":419821000,""Rafal"":0,""Ranveer"":null,""Rasmus"":0,""Renaat"":0,""Reza"":0,""Riitta"":0,""Robert"":0,""Roberto"":0,""Robin"":0,""Royal"":33392076,""Ryan"":0,""Sadia"":0,""Sam"":0,""Sanderson"":0,""Sandra"":0,""Sanna"":0,""Santosh"":1050300111,""Sara"":0,""Sarah"":0,""Scott"":0,""Sebastian"":0,""Shuwen"":0,""Shylaja"":null,""Siebel"":1130692224,""Simon"":0,""Sophia"":0,""Sreejith"":118657785,""Subhash"":null,""Sudhakar Moses"":50537384,""Sudhir"":0,""Sue"":0,""Sunny"":0,""Sven"":null,""Tadeusz"":0,""Thierry"":0,""Thomas"":null,""Timothy"":0,""Tobias"":0,""Tomas"":0,""Tomasz"":null,""Tommi"":0,""Torbj\u00f6rn"":0,""Torkel"":null,""Tracy"":0,""Trish"":0,""Uguisu"":0,""Ulf"":null,""Ulrika"":0,""Urszula"":0,""Vaibhav"":null,""Valentin"":0,""Valeria"":0,""Vandana"":809953500,""Vanessa"":0,""Victor"":0,""Vijay"":89550423,""Vikash"":null,""Vinayakaiah"":null,""Vincent"":0,""Vivian"":0,""Wesley"":0,""Yoko"":0,""Youngchul"":null,""Yukie"":0,""Yvan"":null,""Zoi"":0}"
Average time for Completed + In Call grouped by country;The average of the duration between activity 'Completed + In Call' and the end of case grouped by the last value of resource country;0:13.09 days;"{""0"":1130692224,""Australia"":0,""Belgium"":177041,""Brazil"":5356936,""Canada"":0,""China"":0,""France"":0,""INDIA"":58147073,""Japan"":270802085,""Korea"":null,""MALAYSIA"":0,""POLAND"":6648247,""RUSSIAN FEDERATION"":0,""Sweden"":634170,""THAILAND"":0,""USA"":0,""United Kingdom"":0}"
Average time for Completed + In Call grouped by organization;The average of the duration between activity 'Completed + In Call' and the end of case grouped by the last value of organization involved;Org line A2:4.10 days;"{""Org line A2"":354530825,""Org line B"":85183407,""Org line C"":64278319,""Org line D"":null,""Org line E"":null,""Org line F"":null,""Org line G1"":null,""Org line G2"":null,""Org line G3"":null,""Org line G4"":0,""Org line H"":null,""Org line V1"":null,""Org line V10"":null,""Org line V11"":1843709000,""Org line V2"":0,""Org line V3"":null,""Org line V5"":null,""Org line V7"":null,""Org line V7n"":null,""Org line V8"":null,""Org line V9"":null,""Other"":656483000}"
Average time for Completed + In Call grouped by impact;The average of the duration between activity 'Completed + In Call' and the end of case grouped by the last value of impact;High:52.86 minutes;"{""High"":3171500,""Low"":105051123,""Major"":null,""Medium"":20170121}"
Average time for Completed + In Call grouped by product;The average of the duration between activity 'Completed + In Call' and the end of case grouped by the last value of product;- -:NaT;"{""- -"":null,""OTHER"":null,""OTHERS"":null,""PROD1"":null,""PROD102"":null,""PROD103"":null,""PROD104"":63776733,""PROD105"":null,""PROD106"":null,""PROD107"":null,""PROD109"":0,""PROD11"":0,""PROD111"":null,""PROD112"":null,""PROD113"":null,""PROD114"":null,""PROD115"":null,""PROD116"":null,""PROD117"":null,""PROD118"":null,""PROD119"":null,""PROD12"":null,""PROD120"":0,""PROD121"":null,""PROD122"":0,""PROD123"":2553295000,""PROD124"":null,""PROD125"":null,""PROD126"":0,""PROD127"":null,""PROD128"":null,""PROD129"":null,""PROD13"":59950050,""PROD130"":null,""PROD131"":null,""PROD133"":0,""PROD136"":null,""PROD137"":null,""PROD138"":0,""PROD139"":null,""PROD14"":2221000,""PROD140"":null,""PROD141"":null,""PROD142"":null,""PROD145"":0,""PROD146"":0,""PROD148"":null,""PROD15"":null,""PROD151"":null,""PROD152"":null,""PROD153"":null,""PROD154"":null,""PROD155"":null,""PROD156"":null,""PROD157"":null,""PROD158"":0,""PROD159"":null,""PROD16"":279895142,""PROD162"":null,""PROD164"":null,""PROD165"":0,""PROD167"":0,""PROD168"":null,""PROD169"":null,""PROD17"":348297923,""PROD170"":null,""PROD171"":0,""PROD172"":null,""PROD173"":null,""PROD174"":0,""PROD175"":null,""PROD176"":null,""PROD177"":null,""PROD178"":null,""PROD179"":0,""PROD18"":0,""PROD180"":null,""PROD181"":null,""PROD182"":null,""PROD183"":null,""PROD184"":null,""PROD185"":null,""PROD188"":null,""PROD189"":null,""PROD19"":null,""PROD190"":null,""PROD192"":0,""PROD193"":null,""PROD194"":0,""PROD195"":null,""PROD196"":null,""PROD197"":0,""PROD198"":null,""PROD199"":null,""PROD2"":0,""PROD20"":null,""PROD200"":null,""PROD202"":null,""PROD203"":0,""PROD204"":0,""PROD205"":92673000,""PROD206"":null,""PROD207"":966714,""PROD209"":null,""PROD21"":null,""PROD210"":null,""PROD211"":null,""PROD212"":null,""PROD213"":null,""PROD214"":0,""PROD215"":60991142,""PROD216"":0,""PROD217"":null,""PROD218"":null,""PROD219"":null,""PROD220"":0,""PROD221"":0,""PROD222"":null,""PROD223"":0,""PROD224"":null,""PROD225"":null,""PROD226"":0,""PROD227"":null,""PROD229"":null,""PROD23"":0,""PROD231"":null,""PROD232"":null,""PROD235"":42038545,""PROD236"":0,""PROD237"":662884000,""PROD238"":null,""PROD24"":null,""PROD240"":null,""PROD242"":null,""PROD243"":0,""PROD244"":0,""PROD245"":null,""PROD247"":null,""PROD248"":0,""PROD249"":null,""PROD25"":918914000,""PROD250"":null,""PROD251"":null,""PROD252"":null,""PROD253"":0,""PROD254"":null,""PROD255"":null,""PROD256"":null,""PROD257"":0,""PROD258"":433909,""PROD259"":null,""PROD26"":0,""PROD260"":0,""PROD261"":420709916,""PROD262"":null,""PROD263"":null,""PROD264"":656483000,""PROD265"":null,""PROD266"":0,""PROD267"":0,""PROD268"":0,""PROD269"":null,""PROD27"":0,""PROD270"":0,""PROD271"":null,""PROD272"":751409000,""PROD273"":null,""PROD274"":0,""PROD275"":617759500,""PROD276"":null,""PROD279"":0,""PROD28"":null,""PROD280"":null,""PROD281"":0,""PROD282"":null,""PROD283"":null,""PROD284"":null,""PROD285"":null,""PROD286"":null,""PROD288"":null,""PROD289"":null,""PROD29"":1065708000,""PROD290"":null,""PROD291"":null,""PROD292"":null,""PROD293"":null,""PROD294"":null,""PROD295"":null,""PROD296"":null,""PROD297"":879451000,""PROD298"":null,""PROD299"":54807000,""PROD3"":341591000,""PROD300"":0,""PROD301"":null,""PROD302"":null,""PROD303"":null,""PROD305"":null,""PROD306"":null,""PROD307"":null,""PROD308"":null,""PROD309"":null,""PROD31"":null,""PROD311"":null,""PROD312"":0,""PROD313"":0,""PROD314"":null,""PROD315"":0,""PROD316"":0,""PROD317"":0,""PROD318"":null,""PROD319"":null,""PROD320"":null,""PROD321"":269348714,""PROD322"":null,""PROD323"":0,""PROD324"":null,""PROD325"":319366000,""PROD326"":null,""PROD327"":3690666,""PROD328"":509880,""PROD329"":0,""PROD33"":0,""PROD331"":null,""PROD332"":null,""PROD333"":193751250,""PROD335"":0,""PROD337"":null,""PROD338"":0,""PROD339"":null,""PROD34"":null,""PROD340"":null,""PROD341"":0,""PROD342"":null,""PROD344"":0,""PROD345"":null,""PROD347"":null,""PROD348"":128191000,""PROD349"":null,""PROD35"":null,""PROD350"":0,""PROD351"":null,""PROD352"":null,""PROD353"":null,""PROD354"":null,""PROD355"":null,""PROD356"":null,""PROD357"":null,""PROD359"":null,""PROD36"":null,""PROD360"":0,""PROD361"":0,""PROD362"":0,""PROD363"":17970120,""PROD364"":307284833,""PROD365"":1460904000,""PROD366"":null,""PROD367"":null,""PROD368"":null,""PROD369"":0,""PROD37"":null,""PROD370"":null,""PROD371"":null,""PROD373"":null,""PROD374"":null,""PROD375"":null,""PROD376"":null,""PROD377"":null,""PROD378"":9045000,""PROD379"":4036058,""PROD38"":0,""PROD380"":null,""PROD381"":null,""PROD383"":null,""PROD384"":0,""PROD387"":null,""PROD388"":null,""PROD389"":null,""PROD39"":null,""PROD390"":null,""PROD392"":null,""PROD393"":0,""PROD394"":null,""PROD395"":null,""PROD396"":null,""PROD397"":null,""PROD398"":null,""PROD4"":null,""PROD400"":null,""PROD401"":489404214,""PROD402"":0,""PROD403"":0,""PROD404"":0,""PROD405"":null,""PROD407"":null,""PROD408"":0,""PROD41"":null,""PROD412"":0,""PROD415"":null,""PROD416"":0,""PROD417"":null,""PROD418"":0,""PROD419"":null,""PROD42"":null,""PROD420"":0,""PROD422"":null,""PROD423"":299659120,""PROD424"":142986463,""PROD425"":0,""PROD426"":0,""PROD427"":0,""PROD428"":null,""PROD429"":null,""PROD43"":null,""PROD430"":null,""PROD431"":null,""PROD432"":null,""PROD434"":0,""PROD435"":null,""PROD436"":0,""PROD438"":0,""PROD439"":null,""PROD44"":null,""PROD440"":null,""PROD441"":0,""PROD443"":null,""PROD444"":0,""PROD445"":null,""PROD446"":0,""PROD447"":null,""PROD449"":null,""PROD45"":null,""PROD450"":null,""PROD452"":0,""PROD453"":0,""PROD454"":0,""PROD455"":0,""PROD456"":null,""PROD457"":null,""PROD458"":null,""PROD459"":0,""PROD461"":0,""PROD463"":null,""PROD464"":null,""PROD465"":null,""PROD466"":null,""PROD467"":0,""PROD468"":null,""PROD469"":null,""PROD47"":null,""PROD470"":null,""PROD471"":null,""PROD472"":null,""PROD473"":null,""PROD474"":null,""PROD475"":null,""PROD476"":null,""PROD477"":null,""PROD478"":0,""PROD479"":null,""PROD48"":null,""PROD480"":null,""PROD482"":null,""PROD483"":null,""PROD484"":null,""PROD485"":null,""PROD486"":null,""PROD487"":null,""PROD488"":null,""PROD49"":365490000,""PROD491"":0,""PROD493"":null,""PROD494"":81643743,""PROD495"":null,""PROD496"":0,""PROD497"":0,""PROD498"":0,""PROD499"":0,""PROD5"":null,""PROD50"":null,""PROD501"":null,""PROD502"":0,""PROD503"":null,""PROD504"":null,""PROD505"":0,""PROD506"":null,""PROD507"":null,""PROD508"":null,""PROD509"":0,""PROD51"":0,""PROD510"":null,""PROD511"":0,""PROD513"":0,""PROD514"":0,""PROD515"":null,""PROD516"":null,""PROD517"":null,""PROD518"":0,""PROD519"":null,""PROD52"":null,""PROD520"":1394442000,""PROD521"":0,""PROD522"":0,""PROD523"":0,""PROD524"":0,""PROD526"":0,""PROD528"":0,""PROD529"":null,""PROD53"":0,""PROD531"":null,""PROD532"":null,""PROD533"":0,""PROD534"":0,""PROD536"":0,""PROD537"":null,""PROD538"":null,""PROD54"":null,""PROD540"":null,""PROD541"":null,""PROD542"":null,""PROD543"":null,""PROD544"":0,""PROD545"":null,""PROD546"":52034500,""PROD547"":null,""PROD548"":null,""PROD549"":0,""PROD550"":null,""PROD551"":null,""PROD552"":null,""PROD553"":0,""PROD556"":null,""PROD558"":null,""PROD559"":null,""PROD56"":0,""PROD560"":null,""PROD561"":0,""PROD562"":0,""PROD563"":null,""PROD564"":null,""PROD565"":null,""PROD566"":16044646,""PROD568"":null,""PROD569"":null,""PROD57"":null,""PROD570"":null,""PROD571"":null,""PROD574"":null,""PROD575"":null,""PROD576"":null,""PROD577"":null,""PROD578"":null,""PROD579"":0,""PROD580"":0,""PROD581"":2134525000,""PROD582"":0,""PROD583"":null,""PROD584"":null,""PROD586"":null,""PROD587"":null,""PROD588"":0,""PROD589"":null,""PROD590"":82649800,""PROD591"":null,""PROD593"":null,""PROD594"":0,""PROD595"":null,""PROD596"":0,""PROD597"":791307500,""PROD598"":null,""PROD599"":0,""PROD6"":null,""PROD602"":null,""PROD603"":null,""PROD604"":null,""PROD605"":null,""PROD606"":null,""PROD607"":null,""PROD608"":0,""PROD609"":null,""PROD610"":null,""PROD611"":null,""PROD612"":null,""PROD613"":null,""PROD614"":null,""PROD615"":null,""PROD616"":null,""PROD617"":0,""PROD618"":0,""PROD619"":null,""PROD62"":null,""PROD620"":null,""PROD621"":null,""PROD622"":0,""PROD623"":null,""PROD624"":0,""PROD625"":null,""PROD627"":0,""PROD628"":null,""PROD629"":null,""PROD630"":null,""PROD631"":null,""PROD635"":null,""PROD636"":null,""PROD637"":null,""PROD638"":null,""PROD639"":null,""PROD64"":0,""PROD640"":0,""PROD641"":null,""PROD642"":null,""PROD643"":null,""PROD644"":null,""PROD645"":null,""PROD646"":0,""PROD647"":null,""PROD648"":null,""PROD649"":0,""PROD65"":null,""PROD651"":null,""PROD652"":0,""PROD654"":0,""PROD655"":null,""PROD656"":null,""PROD657"":null,""PROD658"":null,""PROD66"":null,""PROD660"":5543712,""PROD661"":0,""PROD662"":0,""PROD663"":null,""PROD665"":null,""PROD666"":0,""PROD668"":0,""PROD669"":null,""PROD67"":null,""PROD670"":0,""PROD671"":358924333,""PROD672"":null,""PROD673"":null,""PROD674"":null,""PROD679"":null,""PROD68"":0,""PROD680"":null,""PROD681"":null,""PROD682"":null,""PROD683"":308299333,""PROD684"":null,""PROD685"":null,""PROD686"":null,""PROD687"":null,""PROD689"":0,""PROD690"":null,""PROD691"":null,""PROD692"":null,""PROD693"":null,""PROD694"":null,""PROD695"":null,""PROD697"":null,""PROD698"":95270052,""PROD699"":null,""PROD7"":null,""PROD70"":null,""PROD700"":345417500,""PROD701"":1400069500,""PROD702"":0,""PROD704"":118298083,""PROD706"":null,""PROD707"":null,""PROD708"":null,""PROD709"":null,""PROD71"":null,""PROD710"":0,""PROD712"":null,""PROD713"":null,""PROD714"":null,""PROD715"":null,""PROD716"":216879666,""PROD717"":0,""PROD718"":0,""PROD719"":null,""PROD72"":null,""PROD720"":542137000,""PROD721"":0,""PROD723"":null,""PROD724"":null,""PROD725"":0,""PROD726"":null,""PROD727"":null,""PROD728"":null,""PROD73"":null,""PROD730"":0,""PROD731"":null,""PROD732"":1812285,""PROD733"":0,""PROD734"":0,""PROD735"":null,""PROD736"":null,""PROD737"":null,""PROD738"":null,""PROD74"":null,""PROD742"":0,""PROD743"":null,""PROD745"":null,""PROD746"":null,""PROD747"":null,""PROD748"":0,""PROD749"":null,""PROD75"":null,""PROD750"":null,""PROD751"":null,""PROD753"":0,""PROD754"":0,""PROD755"":null,""PROD756"":0,""PROD757"":null,""PROD758"":0,""PROD759"":0,""PROD760"":0,""PROD761"":null,""PROD762"":0,""PROD763"":0,""PROD764"":2446541000,""PROD765"":null,""PROD766"":null,""PROD768"":0,""PROD769"":0,""PROD77"":0,""PROD770"":0,""PROD771"":null,""PROD772"":0,""PROD773"":null,""PROD775"":null,""PROD776"":null,""PROD777"":null,""PROD778"":147997400,""PROD779"":0,""PROD781"":0,""PROD782"":null,""PROD783"":null,""PROD784"":null,""PROD785"":null,""PROD786"":null,""PROD787"":null,""PROD788"":null,""PROD789"":0,""PROD79"":null,""PROD790"":222339000,""PROD791"":null,""PROD792"":null,""PROD793"":389707666,""PROD794"":0,""PROD795"":null,""PROD797"":null,""PROD798"":null,""PROD799"":0,""PROD8"":null,""PROD80"":null,""PROD800"":null,""PROD801"":0,""PROD802"":0,""PROD803"":null,""PROD804"":null,""PROD805"":0,""PROD809"":null,""PROD81"":null,""PROD810"":0,""PROD811"":0,""PROD812"":0,""PROD813"":0,""PROD814"":null,""PROD815"":1392727,""PROD816"":null,""PROD817"":null,""PROD818"":null,""PROD819"":null,""PROD82"":null,""PROD820"":null,""PROD821"":null,""PROD822"":0,""PROD824"":null,""PROD825"":0,""PROD828"":null,""PROD829"":null,""PROD83"":null,""PROD831"":null,""PROD832"":17196102,""PROD833"":null,""PROD834"":null,""PROD835"":0,""PROD84"":null,""PROD85"":null,""PROD86"":0,""PROD87"":null,""PROD88"":null,""PROD89"":null,""PROD9"":0,""PROD90"":null,""PROD91"":0,""PROD92"":312085000,""PROD95"":612407000,""PROD96"":0,""PROD97"":null,""PROD99"":null}"
Total time for Completed + In Call in incident resolution process;The sum of the duration between activity Completed + In Call and the end of the case;1673.97 days;
Average time for Completed + In Call in high-impact incidents;The average of the duration between activity Completed + In Call and the end of the case;;
Average time for Completed + In Call in medium-impact incidents;The average of the duration between activity Completed + In Call and the end of the case;;
Average time for Completed + In Call in low-impact incidents;The average of the duration between activity Completed + In Call and the end of the case;;
Average time for Completed + In Call compared to overall process performance;The average of the duration between activity Completed + In Call and the end of the case;19.91 hours;
