Name,Metric,Value,Agrupation
Total waiting time to 'Awaiting Assignment to Batch',The sum of the duration between the start of the case and activity 'Awaiting Assignment to Batch',6656 days 09:51:05,
Average time it takes 'Awaiting Assignment to Batch' to be done,The average of the duration between activity Awaiting Assignment to Batch and the end of the case,5 days 01:22:30.230769,
Total time it takes 'Awaiting Assignment to Batch' to be done,The sum of the duration between activity Awaiting Assignment to Batch and the end of the case,131 days 11:45:06,
Average time for 'Awaiting Assignment to Batch',The average of the duration between activity Awaiting Assignment to Batch and the end of the case,5 days 01:22:30.230769,
Total time for 'Awaiting Assignment to Batch',The sum of the duration between activity Awaiting Assignment to Batch and the end of the case,131 days 11:45:06,
Minimum time from 'SW-Awaiting Checklist Completion' to 'Awaiting Assignment to Batch',The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Awaiting Assignment to Batch',19 days 14:20:17,
Minimum time from 'Original Manuscript Submission Confirmation' to 'Awaiting Assignment to Batch',The minimum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch',0 days 00:00:00,
Minimum time from 'SW-EIC Reject' to 'Awaiting Assignment to Batch',The minimum of the duration between activity 'SW-EIC Reject' and activity 'Awaiting Assignment to Batch',,
Minimum time from 'SW-Reviewer Agreed' to 'Awaiting Assignment to Batch',The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',132 days 17:35:00,
Minimum time from 'SW-Awaiting EIC Decision' to 'Awaiting Assignment to Batch',The minimum of the duration between activity 'SW-Awaiting EIC Decision' and activity 'Awaiting Assignment to Batch',17 days 13:24:20,
Minimum time from 'SW-Checklist Completed' to 'Awaiting Assignment to Batch',The minimum of the duration between activity 'SW-Checklist Completed' and activity 'Awaiting Assignment to Batch',17 days 13:40:46,
Minimum time from 'Plagiarism Originality Report Completed' to 'Awaiting Assignment to Batch',The minimum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'Awaiting Assignment to Batch',19 days 07:59:21,
Minimum time from 'SW-Initial Reviewer Selection' to 'Awaiting Assignment to Batch',The minimum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'Awaiting Assignment to Batch',17 days 13:40:27,
Minimum time from 'Manuscript Export Succeeded' to 'Awaiting Assignment to Batch',The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'Awaiting Assignment to Batch',19 days 14:04:02,
Time of 'Awaiting Assignment to Batch',The sum of the duration between activity Awaiting Assignment to Batch and the end of the case,131 days 11:45:06,
'Awaiting Assignment to Batch' Cycle Time,The sum of the duration between activity Awaiting Assignment to Batch and the end of the case,131 days 11:45:06,
Time until 'Awaiting Assignment to Batch' is performed,The sum of the duration between the start of the case and activity 'Awaiting Assignment to Batch',6656 days 09:51:05,
Time from 'SW-Reviewer Agreed' to 'Awaiting Assignment to Batch',The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',5374 days 21:26:05,
Time it takes 'Awaiting Assignment to Batch' after the execution of 'SW-Reviewer Agreed',The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',5374 days 21:26:05,
