Name;Metric;Value;Agrupation
Time from SW-Awaiting Checklist Completion to SW-Awaiting AE Assignment;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Awaiting AE Assignment';3.19 days;
Time to SW-Awaiting Checklist Completion since the Original Manuscript Submission Confirmation;The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Awaiting Checklist Completion';1.49 days;
Time of SW-Awaiting Checklist Completion;The average of the duration between activity SW-Awaiting Checklist Completion and the end of the case;108.99 days;
SW-Awaiting Checklist Completion Cycle Time;The average of the duration between activity SW-Awaiting Checklist Completion and the end of the case;108.99 days;
Average time difference between SW-Awaiting Checklist Completion and SW-Reviewer Agreed;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Reviewer Agreed';28.75 days;
Total time difference between SW-Awaiting Checklist Completion and SW-EIC Reject;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-EIC Reject';913.70 days;
Minimum time difference between SW-Awaiting Checklist Completion and SW-Awaiting EIC Decision;The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Awaiting EIC Decision';2.04 days;
Average time ratio between SW-Awaiting Checklist Completion and Manuscript Export Succeeded;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Manuscript Export Succeeded';75.49 days;
Total time ratio between SW-Awaiting Checklist Completion and SW-Checklist Completion is due in three days;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completion is due in three days';136.10 days;
Minimum time ratio between SW-Awaiting Checklist Completion and Plagiarism Originality Report Completed;The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Plagiarism Originality Report Completed';21.63 minutes;
Average time from SW-Awaiting Checklist Completion to SW-Checklist Completed compared to average time from Original Manuscript Submission Confirmation to Manuscript Export Succeeded;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';4.40 days;
Total time for SW-Awaiting Checklist Completion compared to total time for SW-Reviewer Selection is due in 1 week;The sum of the duration between activity SW-Awaiting Checklist Completion and the end of the case;9264.04 days;
Minimum time for SW-Awaiting Checklist Completion compared to minimum time for SW-AE Assign Reviewers;The minimum of the duration between activity SW-Awaiting Checklist Completion and the end of the case;3.47 hours;
Average time between SW-Awaiting Checklist Completion and SW-Checklist Completed in variants with SW-EIC Reject;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';2.25 days;
Total time from SW-Awaiting Checklist Completion to SW-Awaiting AE Assignment in variants with Plagiarism Percent Match Threshold Exceeded;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Awaiting AE Assignment';89.36 days;
Minimum time until SW-Awaiting Checklist Completion is performed in variants with Co-Author Account Created During Manuscript Submission;The minimum of the duration between the start of the case and activity 'SW-Awaiting Checklist Completion';0.00 seconds;
Average time for SW-Awaiting Checklist Completion in systematic review procedures;The average of the duration between activity SW-Awaiting Checklist Completion and the end of the case;108.99 days;
Total time from SW-Awaiting Checklist Completion to SW-Checklist Completed in rigorous assessment process;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';360.71 days;
Minimum time between SW-Awaiting Checklist Completion and Plagiarism Originality Report Completed in quality assurance methodology;The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Plagiarism Originality Report Completed';21.63 minutes;
Average time from SW-Awaiting Checklist Completion to SW-Reviewer Agreed;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Reviewer Agreed';28.75 days;
Total time between SW-Awaiting Checklist Completion and SW-Awaiting AE Recommendation;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Awaiting AE Recommendation';2029.56 days;
Minimum time from SW-Awaiting Checklist Completion to SW-EIC Major Revision;The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-EIC Major Revision';54.65 days;
Average time ratio between SW-Awaiting Checklist Completion duration and SW-Reviewer Agreed duration;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Reviewer Agreed';28.75 days;
Total time difference between SW-Awaiting Checklist Completion and SW-AE Assign Reviewers;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-AE Assign Reviewers';1237.01 days;
Minimum time comparison between SW-Awaiting Checklist Completion and RW-Reviewer Agreed;The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'RW-Reviewer Agreed';105.80 days;
Average time to SW-Awaiting Checklist Completion grouped by case:concept:name;"ERROR: computing metric {'begin': activity == 'Original Manuscript Submission Confirmation'"", 'end': ""activity == 'SW-Awaiting Checklist Completion'"", 'aggregation': 'average', 'group_by': 'concept:name'}""";;
Minimum time to SW-Awaiting Checklist Completion grouped by case:concept:name;"ERROR: computing metric {'begin': activity == 'Original Manuscript Submission Confirmation'"", 'end': ""activity == 'SW-Awaiting Checklist Completion'"", 'aggregation': 'minimum', 'group_by': 'concept:name'}""";;
