Name,Metric,Value,Agrupation
Minimun time for SW-Reviewer Declined,The minimum of the duration between activity SW-Reviewer Declined and the end of the case,30 days 08:57:12,
Minimun time since SW-Reviewer Declined and SW-Reviewer Selection is 3 days late are performed,The minimum of the duration between activity 'SW-Reviewer Selection is 3 days late' and activity 'SW-Reviewer Declined',2 days 01:21:03,
Minimun waiting time to SW-Reviewer Declined,The minimum of the duration between the start of the case and activity 'SW-Reviewer Declined',1 days 08:03:27,
Minimun time it takes SW-Reviewer Declined after the execution of SW-Reviewer Selection is due in 3 days,The minimum of the duration between activity 'SW-Reviewer Selection is due in 3 days' and activity 'SW-Reviewer Declined',0 days 22:15:28,
Minimun time it takes SW-Reviewer Declined to be done,The minimum of the duration between the start of the case and activity 'SW-Reviewer Declined',1 days 08:03:27,
Minimun resolution time of SW-Reviewer Declined,The minimum of the duration between activity SW-Reviewer Declined and the end of the case,30 days 08:57:12,
Minimun time from SW-Reviewer Declined to SW-EIC Major Revision,The minimum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-EIC Major Revision',42 days 00:57:33,
The time between SW-Reviewer Declined and SW-AE Assign Reviewers,The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Declined',15 days 10:04:55.178571,
Elapsed time between SW-Reviewer Declined and SW-Awaiting EIC Decision,The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Awaiting EIC Decision',72 days 08:34:03.517241,
Time until SW-Reviewer Declined is performed after SW-Reviewer Selection is 1 week late,The average of the duration between activity 'SW-Reviewer Selection is 1 week late' and activity 'SW-Reviewer Declined',31 days 10:59:33.666667,
Time from SW-Reviewer Declined to SW-EIC Major Revision,The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-EIC Major Revision',87 days 13:13:09.833333,
Time to SW-Reviewer Declined since SW-Awaiting AE Recommendation,The average of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-Reviewer Declined',,
Time of SW-Reviewer Declined,The average of the duration between activity SW-Reviewer Declined and the end of the case,193 days 14:18:21.172414,
SW-Reviewer Declined Cycle Time,The average of the duration between activity SW-Reviewer Declined and the end of the case,193 days 14:18:21.172414,
