Name;Metric;Value;Agrupation
Minimum time between SW-Awaiting AE Recommendation and SW-Awaiting EIC Decision;The minimum of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-Awaiting EIC Decision';12.00 seconds;
Time from SW-Awaiting AE Recommendation to SW-Awaiting EIC Decision;The average of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-Awaiting EIC Decision';3.75 days;
Elapsed time between SW-Awaiting AE Recommendation and SW-Awaiting EIC Decision;The average of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-Awaiting EIC Decision';3.75 days;
Average time for SW-Awaiting AE Recommendation compared to average time for SW-Awaiting EIC Decision;The average of the duration between activity SW-Awaiting AE Recommendation and the end of the case;64.18 days;
Average time for SW-Awaiting AE Recommendation compared to average time for SW-Awaiting AE Assignment;The average of the duration between activity SW-Awaiting AE Recommendation and the end of the case;64.18 days;
Average time for SW-Awaiting AE Recommendation compared to average time for SW-Awaiting Checklist Completion;The average of the duration between activity SW-Awaiting AE Recommendation and the end of the case;64.18 days;
Total time for SW-Awaiting AE Recommendation compared to total time for SW-Awaiting EIC Decision;The sum of the duration between activity SW-Awaiting AE Recommendation and the end of the case;2310.65 days;
Total time for SW-Awaiting AE Recommendation compared to total time for SW-Awaiting AE Assignment;The sum of the duration between activity SW-Awaiting AE Recommendation and the end of the case;2310.65 days;
Total time for SW-Awaiting AE Recommendation compared to total time for SW-Awaiting Checklist Completion;The sum of the duration between activity SW-Awaiting AE Recommendation and the end of the case;2310.65 days;
Minimum time for SW-Awaiting AE Recommendation compared to minimum time for SW-Awaiting EIC Decision;The minimum of the duration between activity SW-Awaiting AE Recommendation and the end of the case;38.80 minutes;
Minimum time for SW-Awaiting AE Recommendation compared to minimum time for SW-Awaiting AE Assignment;The minimum of the duration between activity SW-Awaiting AE Recommendation and the end of the case;38.80 minutes;
Minimum time for SW-Awaiting AE Recommendation compared to minimum time for SW-Awaiting Checklist Completion;The minimum of the duration between activity SW-Awaiting AE Recommendation and the end of the case;38.80 minutes;
Average time from SW-Reviewer Agreed to SW-Awaiting AE Recommendation in variants containing SW-EIC Major Revision;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';68.51 days;
Average time from SW-Reviewer Agreed to SW-Awaiting AE Recommendation in variants containing SW-EIC Accept;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';;
Total time from SW-Reviewer Agreed to SW-Awaiting AE Recommendation in variants containing SW-EIC Major Revision;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';411.05 days;
Total time from SW-Reviewer Agreed to SW-Awaiting AE Recommendation in variants containing SW-EIC Accept;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';;
Minimum time from SW-Reviewer Agreed to SW-Awaiting AE Recommendation in variants containing SW-EIC Major Revision;The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';45.43 days;
Minimum time from SW-Reviewer Agreed to SW-Awaiting AE Recommendation in variants containing SW-EIC Accept;The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';;
Average time for SW-Awaiting AE Recommendation in variants ending with SW-EIC Reject;The average of the duration between activity 'SW-Awaiting AE Recommendation' and the end of case where activity 'SW-EIC Reject occurs;4.82 days;
Average time for SW-Awaiting AE Recommendation in variants ending with SW-EIC Major Revision;The average of the duration between activity 'SW-Awaiting AE Recommendation' and the end of case where activity 'SW-EIC Major Revision occurs;232.07 days;
Total time for SW-Awaiting AE Recommendation in variants ending with SW-EIC Reject;The sum of the duration between activity 'SW-Awaiting AE Recommendation' and the end of case where activity 'SW-EIC Reject occurs;53.02 days;
Total time for SW-Awaiting AE Recommendation in variants ending with SW-EIC Major Revision;The sum of the duration between activity 'SW-Awaiting AE Recommendation' and the end of case where activity 'SW-EIC Major Revision occurs;1392.41 days;
Minimum time for SW-Awaiting AE Recommendation in variants ending with SW-EIC Reject;The minimum of the duration between activity SW-Awaiting AE Recommendation and the end of the case;38.80 minutes;
Minimum time for SW-Awaiting AE Recommendation in variants ending with SW-EIC Major Revision;The minimum of the duration between activity SW-Awaiting AE Recommendation and the end of the case;113.02 days;
Average time from the last SW-Reviewer Agreed to SW-Awaiting AE Recommendation in the scientific paper review process;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';67.41 days;
Average time for SW-Awaiting AE Recommendation in the scientific paper review process;The average of the duration between activity SW-Awaiting AE Recommendation and the end of the case;64.18 days;
Total time from the last SW-Reviewer Agreed to SW-Awaiting AE Recommendation in the scientific paper review process;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';1617.84 days;
Total time for SW-Awaiting AE Recommendation in the scientific paper review process;The sum of the duration between activity SW-Awaiting AE Recommendation and the end of the case;2310.65 days;
Minimum time from the last SW-Reviewer Agreed to SW-Awaiting AE Recommendation in the scientific paper review process;The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';34.84 days;
Minimum time for SW-Awaiting AE Recommendation in the scientific paper review process;The minimum of the duration between activity SW-Awaiting AE Recommendation and the end of the case;38.80 minutes;
Average time from SW-Reviewer Agreed to SW-Awaiting AE Recommendation to understand reviewer commitment impact;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';67.41 days;
Average time for SW-Awaiting AE Recommendation to understand its impact on the review process;The average of the duration between activity SW-Awaiting AE Recommendation and the end of the case;64.18 days;
