Name;Metric;Value;Agrupation
Average time it takes the Accepted + Assigned to be done;The average of the duration between activity Accepted + Assigned and the end of the case;19.10 days;
Total time it takes Accepted + Assigned after the execution of Accepted + In Progress;The sum of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Assigned';11905.96 days;
Total time it takes the Accepted + Assigned to be done;The sum of the duration between activity Accepted + Assigned and the end of the case;34941.92 days;
Minimum time it takes Accepted + Assigned after the execution of Queued + Awaiting Assignment;The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Assigned';6.00 seconds;
Minimum time it takes the Accepted + Assigned to be done;The minimum of the duration between activity Accepted + Assigned and the end of the case;30.00 seconds;
Average time from Accepted + Assigned to Completed + In Call compared to average time from Accepted + In Progress to Completed + In Call;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call';30.00 seconds;
Average time for Accepted + Assigned compared to average time for Accepted + Wait - User;The average of the duration between activity Accepted + Assigned and the end of the case;19.10 days;
Average time between Accepted + Assigned and Completed + Resolved compared to average time between Accepted + In Progress and Completed + Resolved;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved';14.66 days;
Average time until Accepted + Assigned is performed compared to average time until Accepted + Wait - Implementation is performed;The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Assigned';6.46 days;
Total time from Accepted + Assigned to Completed + Closed compared to total time from Accepted + Wait - Vendor to Completed + Closed;The sum of the duration between activity 'Accepted + Assigned' and activity 'Completed + Closed';34764.42 days;
Average time for Accepted + Assigned in variants containing Completed + In Call compared to variants without Completed + In Call;The average of the duration between activity 'Accepted + Assigned' and the end of case where activity 'Completed + In Call occurs;13.46 days;
Average time from Accepted + Assigned to Completed + Resolved in high-frequency variants compared to low-frequency variants;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved';14.66 days;
Average time between Accepted + Assigned and Accepted + Wait - User in resource-specific groupings;The average of the duration between activity 'Accepted + Assigned' and activity 'Accepted + Wait - User';Abhijit:NaT;"{""Abhijit"":null,""Adenilson"":null,""Agata"":null,""Agnieszka"":null,""Akanksha"":null,""Alejandro"":null,""Alex"":null,""Alexander"":null,""Alexandre"":null,""Alexsandra"":null,""Aline"":null,""Anand"":null,""Anatolij"":null,""Ander"":null,""Anders"":null,""Anderson"":null,""Andreas"":null,""Angelica"":null,""Angelo"":null,""Anil"":null,""Anna"":null,""Anna-Lisa"":null,""Anton"":null,""Apryl"":null,""Archil"":7661666,""Astrid"":null,""Aurangzeb"":null,""Aurelien"":null,""Ayumi"":null,""Azusa"":null,""Berit"":1022233000,""Bernard"":null,""Bernard Lo"":null,""Bertil"":null,""Blazej"":null,""Brecht"":null,""Bruna"":null,""Bryan"":null,""Carl"":null,""Caroline"":null,""Catherine"":null,""Cezary"":364605000,""Charlotte"":null,""Christina"":null,""Christoffer"":null,""Christopher"":null,""Christos"":null,""Cristian"":null,""Daniel"":70588000,""Dauri"":null,""Davi"":null,""David"":null,""Dawid"":null,""Debasish"":null,""Denny"":null,""Didier Cla"":null,""Diego"":null,""Dinesh"":null,""Edison"":null,""Elena"":null,""Ellen"":null,""Ellist"":null,""Emil"":5127000,""Eric"":null,""Erik"":null,""Eva"":null,""Evandro"":null,""Felippe"":null,""Filip"":null,""Frank"":null,""Fredrik"":null,""Frida"":null,""Gael"":null,""Gagan"":null,""Georges"":529693000,""Grzegorz"":null,""Gustavo"":null,""Guy"":null,""Halby"":null,""Hari"":null,""Hebert"":null,""Henk"":null,""Heverton"":null,""Himanshu"":null,""Howard"":null,""Hwei Ling"":null,""H\u00e5kan"":null,""Imran"":null,""Izabela"":null,""J Louis"":null,""Jacek"":null,""James"":null,""Jan"":null,""Janice"":null,""Jaroslaw"":539749000,""Jason"":null,""Jay"":null,""Jenny"":null,""Jeremy"":null,""Jeroen"":null,""Jinos"":null,""Joakim"":null,""Joanna"":null,""Joe"":null,""Joel"":null,""Johan"":null,""Johanna"":null,""John"":null,""Jonas"":206314000,""Jorn"":null,""Josef"":null,""Joseph"":null,""Josh"":null,""Joshua"":null,""Julius"":null,""Kamila"":null,""Kanumuru"":null,""Karolina"":null,""Karoly"":null,""Katia"":1308081444,""Kave"":null,""Kelly"":null,""Konrad"":263938000,""Kristoffer"":null,""Krzysztof"":null,""Kwewat"":null,""Kwong"":null,""Laleh"":null,""Lars"":null,""Laurent"":null,""Lierson"":null,""Linus"":null,""MUDIT"":null,""Malgorzata"":62434000,""Malin"":null,""Manuel"":null,""Marc"":null,""Marc Stephane"":null,""Marcin"":null,""Marco"":null,""Marcos"":null,""Marcus"":null,""Mario Alberto"":null,""Mariusz"":null,""Marta"":null,""Martin"":587518000,""Mateusz"":569103500,""Mats"":null,""Matt"":null,""Mattia"":null,""Mattias"":null,""May"":null,""Megha"":null,""Melekia"":null,""Micael"":null,""Michael"":526908500,""Mikael"":null,""Mike"":null,""Moniece"":null,""Monika"":542095500,""Morgan"":null,""Muthu"":1143546500,""Mythri"":null,""Namita"":null,""Natalia"":951792000,""Nicklas"":null,""Nicky"":54855000,""Niklas"":null,""Noel"":null,""Olga"":605723666,""Olivier"":null,""Olof"":null,""Pachha"":null,""Partner"":null,""Patricia"":null,""Patryk"":1130988500,""Paul"":null,""Pawel"":159462333,""Per"":null,""Pernilla"":null,""Peter"":null,""Petri"":null,""Pia"":null,""Pierre"":null,""Piotr"":870873000,""Pongsak"":null,""Pontus"":null,""Prithi"":null,""Przemyslaw"":5900000,""P\u00e4r"":null,""Rafal"":480859000,""Ranveer"":null,""Rasmus"":null,""Renaat"":null,""Reza"":null,""Riitta"":854880000,""Robert"":null,""Roberto"":null,""Robin"":null,""Royal"":89151000,""Ryan"":null,""Sadia"":null,""Sam"":null,""Sanderson"":null,""Sandra"":null,""Sanna"":null,""Santosh"":3545000,""Sara"":null,""Sarah"":null,""Scott"":null,""Sebastian"":null,""Shuwen"":null,""Shylaja"":null,""Siebel"":511410813,""Simon"":null,""Sophia"":null,""Sreejith"":null,""Subhash"":null,""Sudhakar Moses"":null,""Sudhir"":409934000,""Sue"":null,""Sunny"":null,""Sven"":null,""Tadeusz"":null,""Thierry"":null,""Thomas"":null,""Timothy"":1031538000,""Tobias"":null,""Tomas"":null,""Tomasz"":null,""Tommi"":null,""Torbj\u00f6rn"":null,""Torkel"":null,""Tracy"":null,""Trish"":null,""Uguisu"":null,""Ulf"":null,""Ulrika"":null,""Urszula"":null,""Vaibhav"":437674000,""Valentin"":null,""Valeria"":null,""Vandana"":15732000,""Vanessa"":null,""Victor"":null,""Vijay"":149898333,""Vikash"":null,""Vinayakaiah"":null,""Vincent"":null,""Vivian"":null,""Wesley"":null,""Yoko"":null,""Youngchul"":242524000,""Yukie"":null,""Yvan"":null,""Zoi"":null}"
Total time spent in Accepted + Assigned relative to total case duration;The sum of the duration between activity Accepted + Assigned and the end of the case;34941.92 days;
Average time from Accepted + Assigned to next activity in process flow;The average of the duration between activity Accepted + Assigned and the end of the case;19.10 days;
Time between Accepted + Assigned and subsequent Queued + Awaiting Assignment occurrences;The average of the duration between activity 'Accepted + Assigned' and activity 'Queued + Awaiting Assignment';9.11 days;
Average duration of Accepted + Assigned when it directly precedes Completed + In Call;The average of the duration between activity 'Accepted + Assigned' and the end of case where activity 'Completed + In Call occurs;13.46 days;
Time from Accepted + Assigned to final resolution in complex multi-activity variants;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved';14.66 days;
Average waiting time after Accepted + Assigned before next activity begins;The average of the duration between activity Accepted + Assigned and the end of the case;19.10 days;
Time efficiency of Accepted + Assigned in problem resolution sequences;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved';14.66 days;
