Name;Metric;Value;Agrupation
Time from Original Manuscript Submission Confirmation to SW-Checklist Completion is due in three days;The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Checklist Completion is due in three days';4.54 days;
Average time from Manuscript Export Succeeded to SW-Checklist Completion is due in three days;The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completion is due in three days';4.53 days;
Average time between SW-Checklist Completion is due in three days and SW-Awaiting AE Assignment;The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Awaiting AE Assignment';5.31 days;
Total time from Manuscript Export Succeeded to SW-Checklist Completion is due in three days;The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completion is due in three days';135.78 days;
Total time between SW-Checklist Completion is due in three days and SW-Awaiting AE Assignment;The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Awaiting AE Assignment';74.31 days;
Minimum time from Manuscript Export Succeeded to SW-Checklist Completion is due in three days;The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completion is due in three days';3.22 days;
Minimum time between SW-Checklist Completion is due in three days and SW-Awaiting AE Assignment;The minimum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Awaiting AE Assignment';1.92 hours;
Time from Manuscript Export Succeeded to SW-Checklist Completion is due in three days;The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completion is due in three days';4.53 days;
Time between SW-Checklist Completion is due in three days and SW-Awaiting AE Assignment;The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Awaiting AE Assignment';5.31 days;
Average time difference between SW-Checklist Completion is due in three days and SW-Initial Reviewer Selection;The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Initial Reviewer Selection';6.87 days;
Average time from SW-Checklist Completion is due in three days to SW-EIC Reject;The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-EIC Reject';26.93 days;
Total time difference between SW-Checklist Completion is due in three days and SW-Initial Reviewer Selection;The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Initial Reviewer Selection';151.15 days;
Total time from SW-Checklist Completion is due in three days to SW-EIC Reject;The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-EIC Reject';242.39 days;
Minimum time difference between SW-Checklist Completion is due in three days and SW-Initial Reviewer Selection;The minimum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Initial Reviewer Selection';14.36 hours;
Minimum time from SW-Checklist Completion is due in three days to SW-EIC Reject;The minimum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-EIC Reject';13.03 hours;
Time between SW-Checklist Completion is due in three days and SW-Initial Reviewer Selection;The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Initial Reviewer Selection';6.87 days;
Time from SW-Checklist Completion is due in three days to SW-EIC Reject;The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-EIC Reject';26.93 days;
