Name;Metric;Value;Agrupation
Elapsed time between Reviewer Invitation Reminder 1 and SW-Reviewer Declined;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Declined';18.38 days;
Time until Reviewer Invitation Reminder 1 after SW-AE Assign Reviewers;The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'Reviewer Invitation Reminder 1';65.33 days;
Time from Reviewer Invitation Reminder 1 to SW-Reviewer Agreed;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';13.34 days;
Time to Reviewer Invitation Reminder 1 since the SW-Reviewer Selection is due in 1 week;The average of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'Reviewer Invitation Reminder 1';61.66 days;
Time of Reviewer Invitation Reminder 1;The average of the duration between activity Reviewer Invitation Reminder 1 and the end of the case;153.46 days;
Reviewer Invitation Reminder 1 Cycle Time;The average of the duration between activity Reviewer Invitation Reminder 1 and the end of the case;153.46 days;
Average time difference between Reviewer Invitation Reminder 1 and SW-Reviewer Selection is 3 days late;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Selection is 3 days late';2.40 days;
Average time from Reviewer Invitation Reminder 1 to SW-Awaiting EIC Decision compared to average time from SW-Reviewer Agreed to SW-Awaiting EIC Decision;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Awaiting EIC Decision';70.80 days;
Average time between Reviewer Invitation Reminder 1 and manuscript acceptance compared to average time between SW-Reviewer Agreed and manuscript acceptance;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-EIC Accept';;
Time efficiency of Reviewer Invitation Reminder 1 relative to SW-Reviewer Selection is now due;The average of the duration between activity 'SW-Reviewer Selection is now due' and activity 'Reviewer Invitation Reminder 1';116.76 days;
Average duration of Reviewer Invitation Reminder 1 compared to average duration of Reviewer Invitation Reminder 2;The average of the duration between activity Reviewer Invitation Reminder 1 and the end of the case;153.46 days;
Time impact of Reviewer Invitation Reminder 1 on SW-Reviewer Agreed completion;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';13.34 days;
Average time from Reviewer Invitation Reminder 1 to reviewer response compared to average time from SW-AE Assign Reviewers to reviewer response;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';13.34 days;
Total time spent in reminder activities compared to total time spent in SW-Reviewer Agreed activities;The sum of the duration between activity Reviewer Invitation Reminder 1 and the end of the case;7212.70 days;
Time delay between Reviewer Invitation Reminder 1 and subsequent reviewer assignment activities;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-AE Assign Reviewers';19.70 days;
Average time from Reviewer Invitation Reminder 1 to SW-EIC Major Revision decision;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-EIC Major Revision';91.65 days;
Average duration of Reviewer Invitation Reminder 1 in variants with multiple reminder cycles compared to single reminder variants;The average of the duration between activity Reviewer Invitation Reminder 1 and the end of the case;153.46 days;
Time efficiency of Reviewer Invitation Reminder 1 in achieving SW-Reviewer Agreed versus proceeding to Reviewer Invitation Reminder 2;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';13.34 days;
Comparative time analysis of Reviewer Invitation Reminder 1 across different manuscript revision types;The average of the duration between activity Reviewer Invitation Reminder 1 and the end of the case;153.46 days;
Average time for Reviewer Invitation Reminder 1 grouped by case;The average of the duration between activity 'Reviewer Invitation Reminder 1' and the end of case grouped by the last value of code;AER0:98.58 days;"{""AER0"":8516928000,""CHK4"":null,""DRSW4"":8358154000,""DRW3"":14981846000,""DSW3"":5298155466,""DSW4"":6343515111,""MSC4"":23929454411,""RJR3"":11621329000,""SW1"":null,""SW12"":null,""SYS1"":null,""SYS11"":null,""SYS2"":null,""SYS5"":27975898000}"
Time relationship between Reviewer Invitation Reminder 1 and SW–Major Revision due in 1 month;"ERROR: computing metric {'begin': activity == 'Reviewer Invitation Reminder 1'"", 'end': ""activity == 'SW–Major Revision due in 1 month'"", 'aggregation': 'average'}""";;
