Name;Metric;Value;Agrupation
Comparison of average resolution time between 'Completed + Resolved' and 'Completed + Closed';The average of the duration between activity 'Completed + Resolved' and activity 'Completed + Closed';6.21 days;
Longest duration from 'Accepted + In Progress' to 'Completed + Resolved' within each 'organization country';The maximum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';0:46.32 days;"{""0"":4002228000,""SE"":1547083000,""au"":10299385000,""be"":18486795000,""br"":31446087000,""ca"":2941864000,""cl"":2228590000,""cn"":9765624000,""de"":13319547000,""fr"":65988630000,""gb"":7950513000,""in"":14727492000,""jp"":3462323000,""kr"":9038114000,""my"":862897000,""nl"":37554113000,""pe"":13181000,""pl"":8529773000,""ru"":6924645000,""se"":40628717000,""th"":516284000,""tr"":1031462000,""us"":11275602000}"
Shortest duration from 'Accepted + Wait - Vendor' to 'Completed + Resolved';The minimum of the duration between activity 'Accepted + Wait - Vendor' and activity 'Completed + Resolved';1.20 minutes;
Average duration from 'Accepted + In Progress' through 'Accepted + Wait - User' to 'Completed + Resolved';The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';16.06 days;
Total resolution time of 'Completed + Resolved' activities in the event log;The sum of the duration between the start of the case and activity 'Completed + Resolved';62533.72 days;
Average duration from 'Accepted + In Progress' to 'Completed + Resolved' for incidents with 'High' impact;The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';10.59 days;
Duration from the first 'Accepted + In Progress' to 'Completed + Resolved' in the most frequent process variant;The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';62203.30 days;
Average duration from 'Completed + Resolved' to the next activity in the process for incidents with 'Medium' impact;The average of the duration between activity Completed + Resolved and the end of the case;6.24 days;
Median duration from 'Accepted + In Progress' to 'Completed + Resolved';The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved';11.02 days;
Duration variability of 'Completed + Resolved' across different 'product' categories;The average of the duration between activity 'Completed + Resolved' and the end of case grouped by the last value of product;- -:7.35 days;"{""- -"":634962000,""OTHER"":628743000,""OTHERS"":468232125,""PROD1"":650284500,""PROD102"":642754000,""PROD103"":642650500,""PROD104"":273350043,""PROD105"":658682000,""PROD106"":48017000,""PROD107"":650337083,""PROD109"":null,""PROD11"":827890500,""PROD111"":643799000,""PROD112"":17564000,""PROD113"":15939000,""PROD114"":31718714,""PROD115"":37327500,""PROD116"":37620000,""PROD117"":10391000,""PROD118"":23808000,""PROD119"":642085000,""PROD12"":636082000,""PROD120"":269109600,""PROD121"":622164000,""PROD122"":null,""PROD123"":645089000,""PROD124"":1069306000,""PROD125"":646073000,""PROD126"":26822272,""PROD127"":641320000,""PROD128"":27575000,""PROD129"":618438000,""PROD13"":554284379,""PROD130"":23150000,""PROD131"":34085000,""PROD133"":null,""PROD136"":8812000,""PROD137"":78950000,""PROD138"":10215000,""PROD139"":322127000,""PROD14"":175958250,""PROD140"":639704000,""PROD141"":21478000,""PROD142"":25779000,""PROD145"":null,""PROD146"":623957000,""PROD148"":656547000,""PROD15"":26877000,""PROD151"":642847000,""PROD152"":650598250,""PROD153"":632658750,""PROD154"":646893166,""PROD155"":467404500,""PROD156"":640030000,""PROD157"":644662000,""PROD158"":481593076,""PROD159"":16797000,""PROD16"":882328285,""PROD162"":635244000,""PROD164"":16085666,""PROD165"":null,""PROD167"":659000000,""PROD168"":444193000,""PROD169"":653610000,""PROD17"":727752900,""PROD170"":640837000,""PROD171"":355181125,""PROD172"":632769714,""PROD173"":628701500,""PROD174"":638497000,""PROD175"":0,""PROD176"":319920500,""PROD177"":641147000,""PROD178"":651778000,""PROD179"":null,""PROD18"":662275000,""PROD180"":139230166,""PROD181"":488390750,""PROD182"":717383000,""PROD183"":919219000,""PROD184"":851205333,""PROD185"":650372000,""PROD188"":9288000,""PROD189"":641033000,""PROD19"":660400500,""PROD190"":8255000,""PROD192"":56986000,""PROD193"":663581000,""PROD194"":638814230,""PROD195"":651411000,""PROD196"":46861750,""PROD197"":null,""PROD198"":440702000,""PROD199"":661926000,""PROD2"":493001125,""PROD20"":640506000,""PROD200"":603474666,""PROD202"":611459000,""PROD203"":639493500,""PROD204"":null,""PROD205"":329010166,""PROD206"":643397000,""PROD207"":434052333,""PROD209"":853216857,""PROD21"":57075000,""PROD210"":642653000,""PROD211"":563484875,""PROD212"":687284000,""PROD213"":65982000,""PROD214"":867085909,""PROD215"":597532949,""PROD216"":666041000,""PROD217"":437456000,""PROD218"":346593500,""PROD219"":845394000,""PROD220"":null,""PROD221"":675552772,""PROD222"":655321000,""PROD223"":355275800,""PROD224"":667149000,""PROD225"":55785000,""PROD226"":null,""PROD227"":1328598000,""PROD229"":709573000,""PROD23"":219394000,""PROD231"":665999800,""PROD232"":663591000,""PROD235"":180111025,""PROD236"":304284381,""PROD237"":602798692,""PROD238"":645897818,""PROD24"":655295333,""PROD240"":639232111,""PROD242"":659404000,""PROD243"":626809958,""PROD244"":null,""PROD245"":1235338333,""PROD247"":663384500,""PROD248"":null,""PROD249"":28727000,""PROD25"":663953000,""PROD250"":619798000,""PROD251"":33258000,""PROD252"":426508333,""PROD253"":433434885,""PROD254"":33264000,""PROD255"":40282000,""PROD256"":282494066,""PROD257"":427677000,""PROD258"":199671794,""PROD259"":379671000,""PROD26"":null,""PROD260"":1623866500,""PROD261"":499516764,""PROD262"":467289232,""PROD263"":49224500,""PROD264"":629374850,""PROD265"":649171833,""PROD266"":370192666,""PROD267"":428140615,""PROD268"":317524307,""PROD269"":871370000,""PROD27"":null,""PROD270"":312953615,""PROD271"":254707666,""PROD272"":656379750,""PROD273"":837430750,""PROD274"":218828615,""PROD275"":418102666,""PROD276"":712539666,""PROD279"":460557910,""PROD28"":64939000,""PROD280"":247096000,""PROD281"":null,""PROD282"":646378000,""PROD283"":170331600,""PROD284"":48415500,""PROD285"":692329000,""PROD286"":641706500,""PROD288"":660673000,""PROD289"":659599000,""PROD29"":487935800,""PROD290"":660430000,""PROD291"":630700000,""PROD292"":329566000,""PROD293"":153467000,""PROD294"":42676500,""PROD295"":284136937,""PROD296"":637309000,""PROD297"":643818000,""PROD298"":653629000,""PROD299"":42319500,""PROD3"":430725000,""PROD300"":null,""PROD301"":57961000,""PROD302"":651997000,""PROD303"":54634000,""PROD305"":126343862,""PROD306"":615663000,""PROD307"":645478875,""PROD308"":309440650,""PROD309"":639171000,""PROD31"":604603615,""PROD311"":660792666,""PROD312"":65291642,""PROD313"":null,""PROD314"":499968333,""PROD315"":null,""PROD316"":622487500,""PROD317"":null,""PROD318"":69053900,""PROD319"":656167133,""PROD320"":42381000,""PROD321"":388627596,""PROD322"":658643000,""PROD323"":658711500,""PROD324"":622969000,""PROD325"":531688925,""PROD326"":1174138000,""PROD327"":266592958,""PROD328"":38952222,""PROD329"":250250333,""PROD33"":null,""PROD331"":685749000,""PROD332"":1244395000,""PROD333"":343375000,""PROD335"":22056000,""PROD337"":642031285,""PROD338"":null,""PROD339"":656629000,""PROD34"":19492469000,""PROD340"":642343000,""PROD341"":null,""PROD342"":651799000,""PROD344"":538959444,""PROD345"":650426500,""PROD347"":611939000,""PROD348"":623828435,""PROD349"":634265000,""PROD35"":655656000,""PROD350"":335471379,""PROD351"":636839000,""PROD352"":637238000,""PROD353"":329953500,""PROD354"":649596000,""PROD355"":637934000,""PROD356"":661299500,""PROD357"":646030333,""PROD359"":660520000,""PROD36"":644760000,""PROD360"":335901500,""PROD361"":645476000,""PROD362"":651208000,""PROD363"":442246363,""PROD364"":575190000,""PROD365"":688864562,""PROD366"":384543000,""PROD367"":51392000,""PROD368"":621396000,""PROD369"":676805500,""PROD37"":653184000,""PROD370"":566830750,""PROD371"":656599000,""PROD373"":18371000,""PROD374"":638970000,""PROD375"":341670750,""PROD376"":330792500,""PROD377"":2000,""PROD378"":334503750,""PROD379"":551773050,""PROD38"":200752518,""PROD380"":648101250,""PROD381"":651766500,""PROD383"":644370404,""PROD384"":451470500,""PROD387"":441432333,""PROD388"":1119348857,""PROD389"":0,""PROD39"":59375000,""PROD390"":56652000,""PROD392"":658367000,""PROD393"":null,""PROD394"":645706000,""PROD395"":638358000,""PROD396"":1522650000,""PROD397"":642932000,""PROD398"":640636000,""PROD4"":50762000,""PROD400"":636192000,""PROD401"":560555302,""PROD402"":656575500,""PROD403"":32685000,""PROD404"":null,""PROD405"":334734500,""PROD407"":669843750,""PROD408"":182313000,""PROD41"":639285000,""PROD412"":496723857,""PROD415"":637211500,""PROD416"":null,""PROD417"":657435000,""PROD418"":null,""PROD419"":655971500,""PROD42"":113482444,""PROD420"":210464833,""PROD422"":2454127000,""PROD423"":448048967,""PROD424"":419111555,""PROD425"":345143500,""PROD426"":null,""PROD427"":301563750,""PROD428"":644306333,""PROD429"":674890000,""PROD43"":34977500,""PROD430"":637251000,""PROD431"":648192200,""PROD432"":240000,""PROD434"":585652400,""PROD435"":653333333,""PROD436"":1087374500,""PROD438"":669837000,""PROD439"":659727000,""PROD44"":654127000,""PROD440"":655355000,""PROD441"":null,""PROD443"":348646500,""PROD444"":645871000,""PROD445"":652837333,""PROD446"":null,""PROD447"":632879500,""PROD449"":5931192000,""PROD45"":32548200,""PROD450"":640418000,""PROD452"":640720000,""PROD453"":609196375,""PROD454"":370648052,""PROD455"":764830675,""PROD456"":640819000,""PROD457"":36025000,""PROD458"":633425000,""PROD459"":null,""PROD461"":605167500,""PROD463"":662150000,""PROD464"":646905500,""PROD465"":648556800,""PROD466"":640088000,""PROD467"":643460000,""PROD468"":658686000,""PROD469"":656458000,""PROD47"":649406500,""PROD470"":286221400,""PROD471"":653066666,""PROD472"":46904000,""PROD473"":643049571,""PROD474"":619389000,""PROD475"":0,""PROD476"":517359000,""PROD477"":644590000,""PROD478"":621548000,""PROD479"":636291200,""PROD48"":655760000,""PROD480"":650317000,""PROD482"":241710058,""PROD483"":656960000,""PROD484"":659673400,""PROD485"":151201400,""PROD486"":777608750,""PROD487"":623047750,""PROD488"":662164055,""PROD49"":652452388,""PROD491"":null,""PROD493"":447513000,""PROD494"":389955202,""PROD495"":1500,""PROD496"":341460500,""PROD497"":644799000,""PROD498"":346606125,""PROD499"":319058000,""PROD5"":653509625,""PROD50"":635825000,""PROD501"":667947000,""PROD502"":null,""PROD503"":47125000,""PROD504"":658821000,""PROD505"":646841000,""PROD506"":635739000,""PROD507"":650070000,""PROD508"":648774600,""PROD509"":646896714,""PROD51"":null,""PROD510"":1264062000,""PROD511"":null,""PROD513"":null,""PROD514"":619943333,""PROD515"":654835000,""PROD516"":353812500,""PROD517"":45097000,""PROD518"":530029000,""PROD519"":636986000,""PROD52"":51241000,""PROD520"":640363000,""PROD521"":131426166,""PROD522"":655706500,""PROD523"":657794000,""PROD524"":null,""PROD526"":null,""PROD528"":304668000,""PROD529"":71329000,""PROD53"":29150833,""PROD531"":643423000,""PROD532"":661556000,""PROD533"":645509000,""PROD534"":653850000,""PROD536"":13420000,""PROD537"":651347333,""PROD538"":651026000,""PROD54"":696690407,""PROD540"":654768000,""PROD541"":646885000,""PROD542"":1330084573,""PROD543"":636260000,""PROD544"":466581640,""PROD545"":641690000,""PROD546"":492320133,""PROD547"":17344000,""PROD548"":650179666,""PROD549"":529357000,""PROD550"":651062000,""PROD551"":353748000,""PROD552"":655376500,""PROD553"":493646000,""PROD556"":656937000,""PROD558"":389548333,""PROD559"":648864250,""PROD56"":null,""PROD560"":17430666,""PROD561"":59327333,""PROD562"":612765611,""PROD563"":387372142,""PROD564"":1078520000,""PROD565"":4340950750,""PROD566"":361451040,""PROD568"":639211153,""PROD569"":645911000,""PROD57"":623597000,""PROD570"":26759000,""PROD571"":646501000,""PROD574"":2683000,""PROD575"":653443000,""PROD576"":648523000,""PROD577"":647387000,""PROD578"":661633000,""PROD579"":null,""PROD580"":342384500,""PROD581"":385811000,""PROD582"":11566846166,""PROD583"":2725767000,""PROD584"":651087000,""PROD586"":649466500,""PROD587"":658871000,""PROD588"":null,""PROD589"":469817500,""PROD590"":268974000,""PROD591"":754001882,""PROD593"":653141000,""PROD594"":356962500,""PROD595"":624298666,""PROD596"":643703600,""PROD597"":776601550,""PROD598"":449794333,""PROD599"":null,""PROD6"":659287000,""PROD602"":667081000,""PROD603"":643739833,""PROD604"":647119027,""PROD605"":658923000,""PROD606"":230258333,""PROD607"":723799271,""PROD608"":429483500,""PROD609"":630804866,""PROD610"":639708000,""PROD611"":362940300,""PROD612"":601111647,""PROD613"":650034000,""PROD614"":59844000,""PROD615"":231712692,""PROD616"":48833000,""PROD617"":804772357,""PROD618"":414663636,""PROD619"":655758000,""PROD62"":657042000,""PROD620"":668145000,""PROD621"":648555000,""PROD622"":651712000,""PROD623"":110976500,""PROD624"":null,""PROD625"":640162000,""PROD627"":667416714,""PROD628"":656762000,""PROD629"":644207000,""PROD630"":643109000,""PROD631"":619696555,""PROD635"":647423444,""PROD636"":34191000,""PROD637"":450474666,""PROD638"":32936000,""PROD639"":658729000,""PROD64"":null,""PROD640"":676741333,""PROD641"":736067000,""PROD642"":693873125,""PROD643"":44264000,""PROD644"":1935408000,""PROD645"":636295000,""PROD646"":719697400,""PROD647"":619157000,""PROD648"":210687000,""PROD649"":null,""PROD65"":662129500,""PROD651"":32085500,""PROD652"":658646000,""PROD654"":null,""PROD655"":459778700,""PROD656"":37035000,""PROD657"":625539000,""PROD658"":651289000,""PROD66"":900178769,""PROD660"":802511413,""PROD661"":712187363,""PROD662"":474338857,""PROD663"":659968000,""PROD665"":654863000,""PROD666"":null,""PROD668"":null,""PROD669"":617693000,""PROD67"":645418333,""PROD670"":632091000,""PROD671"":445833600,""PROD672"":646650000,""PROD673"":663720538,""PROD674"":660756000,""PROD679"":633117000,""PROD68"":null,""PROD680"":44800000,""PROD681"":636960000,""PROD682"":652885000,""PROD683"":201695857,""PROD684"":653982000,""PROD685"":534892400,""PROD686"":649243000,""PROD687"":631888000,""PROD689"":null,""PROD690"":660825000,""PROD691"":631687800,""PROD692"":637099500,""PROD693"":54087000,""PROD694"":121829250,""PROD695"":634963000,""PROD697"":109895266,""PROD698"":373321669,""PROD699"":643283000,""PROD7"":33408000,""PROD70"":961268000,""PROD700"":660931000,""PROD701"":475306363,""PROD702"":null,""PROD704"":617955875,""PROD706"":547157333,""PROD707"":25343000,""PROD708"":642108000,""PROD709"":659058000,""PROD71"":686891000,""PROD710"":666568500,""PROD712"":665009000,""PROD713"":656208000,""PROD714"":652829000,""PROD715"":661098500,""PROD716"":672883627,""PROD717"":656502000,""PROD718"":612147166,""PROD719"":0,""PROD72"":380608500,""PROD720"":14565000,""PROD721"":null,""PROD723"":239414333,""PROD724"":1000,""PROD725"":396313800,""PROD726"":927188642,""PROD727"":490358500,""PROD728"":648474000,""PROD73"":164172500,""PROD730"":905815777,""PROD731"":75824000,""PROD732"":1348869000,""PROD733"":null,""PROD734"":649719000,""PROD735"":655972000,""PROD736"":46697250,""PROD737"":650372000,""PROD738"":633340750,""PROD74"":661408500,""PROD742"":293151555,""PROD743"":646569333,""PROD745"":463374000,""PROD746"":657440000,""PROD747"":334067000,""PROD748"":null,""PROD749"":34170500,""PROD75"":645963000,""PROD750"":641704333,""PROD751"":675130000,""PROD753"":653192000,""PROD754"":346515500,""PROD755"":109043000,""PROD756"":563779714,""PROD757"":652506000,""PROD758"":631152750,""PROD759"":null,""PROD760"":null,""PROD761"":672515000,""PROD762"":658987750,""PROD763"":25741000,""PROD764"":654754000,""PROD765"":3245994500,""PROD766"":36469000,""PROD768"":null,""PROD769"":19693000,""PROD77"":null,""PROD770"":null,""PROD771"":347968500,""PROD772"":null,""PROD773"":641009000,""PROD775"":145058750,""PROD776"":219823194,""PROD777"":661277000,""PROD778"":317575000,""PROD779"":322732500,""PROD781"":62226000,""PROD782"":637243000,""PROD783"":658298000,""PROD784"":652103000,""PROD785"":19020250,""PROD786"":654507000,""PROD787"":194072750,""PROD788"":45564000,""PROD789"":224719300,""PROD79"":664065000,""PROD790"":391375296,""PROD791"":84981157,""PROD792"":640032500,""PROD793"":632717565,""PROD794"":108663400,""PROD795"":637481000,""PROD797"":644559000,""PROD798"":645468000,""PROD799"":320892500,""PROD8"":20888000,""PROD80"":657867000,""PROD800"":1550635000,""PROD801"":658454000,""PROD802"":409991666,""PROD803"":627613000,""PROD804"":524847800,""PROD805"":538709300,""PROD809"":30684000,""PROD81"":25406315,""PROD810"":636157000,""PROD811"":null,""PROD812"":null,""PROD813"":645563181,""PROD814"":44284000,""PROD815"":472213190,""PROD816"":647590272,""PROD817"":665799000,""PROD818"":764016370,""PROD819"":661075666,""PROD82"":659332866,""PROD820"":653455750,""PROD821"":645663000,""PROD822"":null,""PROD824"":604906000,""PROD825"":271265600,""PROD828"":7829000,""PROD829"":663595000,""PROD83"":649141000,""PROD831"":646150000,""PROD832"":670580000,""PROD833"":635476000,""PROD834"":355320000,""PROD835"":653488000,""PROD84"":656601000,""PROD85"":549258250,""PROD86"":659797000,""PROD87"":434307333,""PROD88"":36957000,""PROD89"":652612000,""PROD9"":428758333,""PROD90"":622401000,""PROD91"":644645000,""PROD92"":320696100,""PROD95"":612386000,""PROD96"":431538222,""PROD97"":662104000,""PROD99"":654450500}"
