Name;Metric;Value;Agrupation
Average duration of Accepted + Wait - User grouped by resource;The average of the duration between activity 'Accepted + Wait - User' and the end of case grouped by the last value of org:resource;Abhijit:NaT;"{""Abhijit"":null,""Adenilson"":null,""Agata"":null,""Agnieszka"":80331000,""Akanksha"":null,""Alejandro"":null,""Alex"":null,""Alexander"":null,""Alexandre"":null,""Alexsandra"":null,""Aline"":null,""Anand"":600254000,""Anatolij"":null,""Ander"":null,""Anders"":319989000,""Anderson"":null,""Andreas"":null,""Angelica"":null,""Angelo"":null,""Anil"":null,""Anna"":205791800,""Anna-Lisa"":null,""Anton"":null,""Apryl"":412717000,""Archil"":1014466000,""Astrid"":null,""Aurangzeb"":null,""Aurelien"":null,""Ayumi"":916446000,""Azusa"":24548500,""Berit"":850430500,""Bernard"":null,""Bernard Lo"":null,""Bertil"":null,""Blazej"":null,""Brecht"":null,""Bruna"":null,""Bryan"":null,""Carl"":null,""Caroline"":null,""Catherine"":null,""Cezary"":966765250,""Charlotte"":1210668500,""Christina"":null,""Christoffer"":null,""Christopher"":5711638600,""Christos"":null,""Cristian"":null,""Daniel"":604196000,""Dauri"":321414000,""Davi"":null,""David"":null,""Dawid"":null,""Debasish"":279957000,""Denny"":1539497000,""Didier Cla"":null,""Diego"":null,""Dinesh"":433872000,""Edison"":null,""Elena"":null,""Ellen"":null,""Ellist"":null,""Emil"":743974153,""Eric"":null,""Erik"":null,""Eva"":534825500,""Evandro"":null,""Felippe"":null,""Filip"":null,""Frank"":null,""Fredrik"":263830000,""Frida"":null,""Gael"":null,""Gagan"":590907000,""Georges"":958742000,""Grzegorz"":492176000,""Gustavo"":null,""Guy"":null,""Halby"":1642817000,""Hari"":1009677000,""Hebert"":null,""Henk"":null,""Heverton"":null,""Himanshu"":null,""Howard"":null,""Hwei Ling"":null,""H\u00e5kan"":null,""Imran"":1042043000,""Izabela"":824281000,""J Louis"":954614000,""Jacek"":7442000,""James"":null,""Jan"":null,""Janice"":null,""Jaroslaw"":499758000,""Jason"":null,""Jay"":null,""Jenny"":null,""Jeremy"":null,""Jeroen"":null,""Jinos"":665316000,""Joakim"":null,""Joanna"":null,""Joe"":null,""Joel"":null,""Johan"":null,""Johanna"":null,""John"":null,""Jonas"":918580833,""Jorn"":457880000,""Josef"":null,""Joseph"":null,""Josh"":null,""Joshua"":null,""Julius"":1367742000,""Kamila"":null,""Kanumuru"":576580000,""Karolina"":91358000,""Karoly"":null,""Katia"":2432135833,""Kave"":null,""Kelly"":339247500,""Konrad"":1126189000,""Kristoffer"":null,""Krzysztof"":753560000,""Kwewat"":null,""Kwong"":null,""Laleh"":949102000,""Lars"":null,""Laurent"":0,""Lierson"":null,""Linus"":null,""MUDIT"":328244000,""Malgorzata"":1489899500,""Malin"":null,""Manuel"":null,""Marc"":null,""Marc Stephane"":null,""Marcin"":197386750,""Marco"":null,""Marcos"":null,""Marcus"":null,""Mario Alberto"":null,""Mariusz"":424809000,""Marta"":887133666,""Martin"":1647678000,""Mateusz"":443896142,""Mats"":107678000,""Matt"":null,""Mattia"":null,""Mattias"":null,""May"":161080000,""Megha"":78974000,""Melekia"":null,""Micael"":null,""Michael"":2573220500,""Mikael"":null,""Mike"":null,""Moniece"":null,""Monika"":224563500,""Morgan"":1036361000,""Muthu"":712151833,""Mythri"":null,""Namita"":null,""Natalia"":445510500,""Nicklas"":null,""Nicky"":653867500,""Niklas"":339659000,""Noel"":null,""Olga"":1076610125,""Olivier"":null,""Olof"":null,""Pachha"":505667000,""Partner"":null,""Patricia"":null,""Patryk"":1206107000,""Paul"":null,""Pawel"":672572384,""Per"":null,""Pernilla"":null,""Peter"":null,""Petri"":null,""Pia"":null,""Pierre"":1037237000,""Piotr"":79269666,""Pongsak"":null,""Pontus"":null,""Prithi"":208878400,""Przemyslaw"":354609500,""P\u00e4r"":null,""Rafal"":366996714,""Ranveer"":448079000,""Rasmus"":null,""Renaat"":null,""Reza"":null,""Riitta"":4004793400,""Robert"":159000,""Roberto"":null,""Robin"":null,""Royal"":949706555,""Ryan"":null,""Sadia"":null,""Sam"":null,""Sanderson"":null,""Sandra"":null,""Sanna"":null,""Santosh"":3134362714,""Sara"":null,""Sarah"":null,""Scott"":null,""Sebastian"":null,""Shuwen"":null,""Shylaja"":601418750,""Siebel"":1572574940,""Simon"":null,""Sophia"":1893690000,""Sreejith"":694619571,""Subhash"":511913000,""Sudhakar Moses"":351794500,""Sudhir"":727738428,""Sue"":null,""Sunny"":null,""Sven"":null,""Tadeusz"":null,""Thierry"":null,""Thomas"":938656000,""Timothy"":467291000,""Tobias"":null,""Tomas"":null,""Tomasz"":0,""Tommi"":null,""Torbj\u00f6rn"":null,""Torkel"":698280000,""Tracy"":null,""Trish"":null,""Uguisu"":499514000,""Ulf"":347104000,""Ulrika"":null,""Urszula"":null,""Vaibhav"":948948000,""Valentin"":null,""Valeria"":null,""Vandana"":553806142,""Vanessa"":null,""Victor"":null,""Vijay"":675970400,""Vikash"":null,""Vinayakaiah"":933473000,""Vincent"":null,""Vivian"":null,""Wesley"":null,""Yoko"":1171095000,""Youngchul"":74644000,""Yukie"":840159250,""Yvan"":1032980000,""Zoi"":null}"
Average duration of Accepted + Wait - User grouped by country;The average of the duration between activity 'Accepted + Wait - User' and the end of case grouped by the last value of resource country;0:18.20 days;"{""0"":1572574940,""Australia"":null,""Belgium"":2234710250,""Brazil"":321414000,""Canada"":1037237000,""China"":254702900,""France"":796539400,""INDIA"":666799372,""Japan"":1655295421,""Korea"":74644000,""MALAYSIA"":null,""POLAND"":688079163,""RUSSIAN FEDERATION"":null,""Sweden"":1504310823,""THAILAND"":null,""USA"":456376200,""United Kingdom"":null}"
Average duration of Accepted + Wait - User grouped by impact level;The average of the duration between activity 'Accepted + Wait - User' and the end of case grouped by the last value of impact;High:18.45 days;"{""High"":1593747951,""Low"":1207159716,""Major"":null,""Medium"":1782814915}"
Total time spent in Accepted + Wait - User across all cases;The sum of the duration between activity Accepted + Wait - User and the end of the case;43386.02 days;
Average duration of Accepted + Wait - User in high-frequency variants;The average of the duration between activity Accepted + Wait - User and the end of the case;17.39 days;
Average duration of Accepted + Wait - User in low-frequency variants;The average of the duration between activity Accepted + Wait - User and the end of the case;17.39 days;
Maximum time between Accepted + Wait - User and Completed + Closed;The maximum of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Closed';477.41 days;
Average time from Accepted + Wait - User to process completion;The average of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Closed';17.84 days;
Minimum time from Accepted + Wait - User to process completion;The minimum of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Closed';15.00 seconds;
Average duration of Accepted + Wait - User compared to overall process duration;The average of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Closed';17.84 days;
Percentage of process time spent in Accepted + Wait - User;The average of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Closed';17.84 days;
Average duration of Accepted + Wait - User in variants with multiple Accepted + Wait - User occurrences;The average of the duration between activity Accepted + Wait - User and the end of the case;17.39 days;
Time from first to last Accepted + Wait - User in cases with multiple occurrences;The sum of the duration between activity 'Accepted + Wait - User' and activity 'Accepted + Wait - User';7378.15 days;
Average duration of Accepted + Wait - User before Completed + In Call activities;The average of the duration between activity 'Accepted + Wait - User' and activity 'Completed + In Call';8.15 days;
Average duration of Accepted + Wait - User after Completed + In Call activities;The average of the duration between activity 'Completed + In Call' and activity 'Accepted + Wait - User';8.52 days;
Total time between consecutive Accepted + Wait - User activities;The sum of the duration between activity 'Accepted + Wait - User' and activity 'Accepted + Wait - User';7378.15 days;
Average waiting time in Accepted + Wait - User when preceded by Accepted + Assigned;The average of the duration between activity 'Accepted + Assigned' and activity 'Accepted + Wait - User';5.95 days;
Average waiting time in Accepted + Wait - User when preceded by Queued + Awaiting Assignment;The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Wait - User';6.14 days;
Average duration of Accepted + Wait - User when followed by Completed + In Call;The average of the duration between activity 'Accepted + Wait - User' and activity 'Completed + In Call';8.15 days;
Average duration of Accepted + Wait - User when followed by Completed + Resolved;The average of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Resolved';13.27 days;
Time from Accepted + Wait - User to incident resolution completion;The sum of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Resolved';32278.15 days;
