Name;Metric;Value;Agrupation
Average time difference between Plagiarism Originality Report Completed and SW-Checklist Completed compared to Plagiarism Originality Report Completed and Plagiarism Percent Match Threshold Exceeded;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';3.39 days;
Average time for Plagiarism Originality Report Completed compared to Manuscript Export Succeeded;The average of the duration between activity Plagiarism Originality Report Completed and the end of the case;107.79 days;
Average time from Plagiarism Originality Report Completed to SW-Checklist Completed compared to Plagiarism Originality Report Completed to SW-Awaiting AE Assignment;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';3.39 days;
Total time for Plagiarism Originality Report Completed compared to SW-Checklist Completed;The sum of the duration between activity Plagiarism Originality Report Completed and the end of the case;9593.14 days;
Minimum time for Plagiarism Originality Report Completed compared to Manuscript Export Succeeded;The minimum of the duration between activity Plagiarism Originality Report Completed and the end of the case;6.62 minutes;
Time between Plagiarism Originality Report Completed and SW-Checklist Completed compared to time between Manuscript Export Succeeded and Plagiarism Originality Report Completed;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';3.39 days;
Average time from Plagiarism Originality Report Completed to SW-Checklist Completed in variants with Plagiarism Percent Match Threshold Exceeded;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';6.80 days;
Average time for Plagiarism Originality Report Completed in variants with immediate SW-Checklist Completed;The average of the duration between activity 'Plagiarism Originality Report Completed' and the end of case where activity 'SW-Checklist Completed occurs;111.69 days;
Total time from Plagiarism Originality Report Completed to SW-Checklist Completed across different process variants;The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';274.47 days;
Minimum time for Plagiarism Originality Report Completed in variants with Co-Author Account Created During Manuscript Submission;The minimum of the duration between activity Plagiarism Originality Report Completed and the end of the case;4.01 hours;
Time between Plagiarism Originality Report Completed and SW-Checklist Completed in variants with SW-Checklist Completion is due in three days;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';8.29 days;
Average time from Plagiarism Originality Report Completed to SW-Reviewer Agreed;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Reviewer Agreed';27.77 days;
Average time between Plagiarism Originality Report Completed and SW-Reviewer Agreed;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Reviewer Agreed';27.77 days;
Total time from Plagiarism Originality Report Completed to SW-Reviewer Agreed;The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Reviewer Agreed';1221.70 days;
Minimum time between Plagiarism Originality Report Completed and SW-Reviewer Agreed;The minimum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Reviewer Agreed';3.15 days;
Time between Plagiarism Originality Report Completed and SW-Reviewer Agreed;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Reviewer Agreed';27.77 days;
Average time for Plagiarism Originality Report Completed compared to SW-Reviewer Agreed;The average of the duration between activity Plagiarism Originality Report Completed and the end of the case;107.79 days;
Total time from Plagiarism Originality Report Completed to SW-Reviewer Agreed compared to Plagiarism Originality Report Completed to SW-Checklist Completed;The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Reviewer Agreed';1221.70 days;
Minimum time between Plagiarism Originality Report Completed and SW-Reviewer Agreed compared to Plagiarism Originality Report Completed and SW-Checklist Completed;The minimum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Reviewer Agreed';3.15 days;
Time between Plagiarism Originality Report Completed and SW-Reviewer Agreed compared to time between Plagiarism Originality Report Completed and SW-Checklist Completed;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Reviewer Agreed';27.77 days;
Average time from Plagiarism Originality Report Completed to final decision activities (SW-EIC Reject, SW-EIC Major Revision, SW-EIC Accept);The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-EIC Reject';27.06 days;
