Name;Metric;Value;Agrupation
Total time it takes the Awaiting Assignment to Batch to be done;The sum of the duration between activity Awaiting Assignment to Batch and the end of the case;131.49 days;
Total resolution time of Awaiting Assignment to Batch;The sum of the duration between activity Awaiting Assignment to Batch and the end of the case;131.49 days;
Minimum time between First Look Manuscript Submission Confirmation and Awaiting Assignment to Batch;The minimum of the duration between activity 'First Look Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch';8.69 days;
Minimum time until Awaiting Assignment to Batch is performed;The minimum of the duration between the start of the case and activity 'Awaiting Assignment to Batch';0.00 seconds;
Minimum time for Awaiting Assignment to Batch;The minimum of the duration between activity Awaiting Assignment to Batch and the end of the case;9.86 hours;
Minimum time since the Manuscript Export Succeeded and Awaiting Assignment to Batch are performed;The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'Awaiting Assignment to Batch';19.59 days;
Minimum waiting time to the Awaiting Assignment to Batch;The minimum of the duration between the start of the case and activity 'Awaiting Assignment to Batch';0.00 seconds;
Minimum time it takes Awaiting Assignment to Batch after the execution of First Look Manuscript Submission Confirmation;The minimum of the duration between activity 'First Look Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch';8.69 days;
Minimum time it takes the Awaiting Assignment to Batch to be done;The minimum of the duration between activity Awaiting Assignment to Batch and the end of the case;9.86 hours;
Minimum resolution time of Awaiting Assignment to Batch;The minimum of the duration between activity Awaiting Assignment to Batch and the end of the case;9.86 hours;
Minimum time from First Look Manuscript Submission Confirmation to Awaiting Assignment to Batch;The minimum of the duration between activity 'First Look Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch';8.69 days;
Percentage of time spent in Awaiting Assignment to Batch;The average of the duration between activity Awaiting Assignment to Batch and the end of the case;5.06 days;
The time between the First Look Manuscript Submission Confirmation and the Awaiting Assignment to Batch;The average of the duration between activity 'First Look Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch';79.52 days;
Elapsed time between First Look Manuscript Submission Confirmation and Awaiting Assignment to Batch;The average of the duration between activity 'First Look Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch';79.52 days;
Time until Awaiting Assignment to Batch;The average of the duration between the start of the case and activity 'Awaiting Assignment to Batch';256.02 days;
Time from First Look Manuscript Submission Confirmation to Awaiting Assignment to Batch;The average of the duration between activity 'First Look Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch';79.52 days;
Time to Awaiting Assignment to Batch since the Manuscript Export Succeeded;The average of the duration between activity 'Manuscript Export Succeeded' and activity 'Awaiting Assignment to Batch';258.74 days;
Time of Awaiting Assignment to Batch;The average of the duration between activity Awaiting Assignment to Batch and the end of the case;5.06 days;
Awaiting Assignment to Batch Cycle Time;The average of the duration between activity Awaiting Assignment to Batch and the end of the case;5.06 days;
Average time difference between Awaiting Assignment to Batch and Manuscript Export Succeeded;The average of the duration between activity 'Manuscript Export Succeeded' and activity 'Awaiting Assignment to Batch';258.74 days;
Average time difference between Awaiting Assignment to Batch and First Look Manuscript Submission Confirmation;The average of the duration between activity 'First Look Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch';79.52 days;
Average time difference between Awaiting Assignment to Batch and Revised Manuscript Submission Confirmation;The average of the duration between activity 'Revised Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch';164.27 days;
Ratio of time spent in Awaiting Assignment to Batch compared to First Look Manuscript Submission Confirmation;The average of the duration between activity Awaiting Assignment to Batch and the end of the case;5.06 days;
Ratio of time spent in Awaiting Assignment to Batch compared to Manuscript Export Succeeded;The average of the duration between activity Awaiting Assignment to Batch and the end of the case;5.06 days;
Ratio of time spent in Awaiting Assignment to Batch compared to Revised Manuscript Submission Confirmation;The average of the duration between activity Awaiting Assignment to Batch and the end of the case;5.06 days;
Time difference between Awaiting Assignment to Batch and SW-EIC Accept in successful review variants;The average of the duration between activity 'Awaiting Assignment to Batch' and activity 'SW-EIC Accept';;
Time difference between Awaiting Assignment to Batch and RW-EIC Accept in successful review variants;The average of the duration between activity 'Awaiting Assignment to Batch' and activity 'RW-EIC Accept';;
Average time from final decision activity to Awaiting Assignment to Batch;The average of the duration between the start of the case and activity 'Awaiting Assignment to Batch';256.02 days;
Average time from SW-Reviewer Agreed to Awaiting Assignment to Batch in review completion paths;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch';316.17 days;
Time impact of SW-Reviewer Agreed on Awaiting Assignment to Batch duration;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch';316.17 days;
Average time reduction in Awaiting Assignment to Batch when SW-Reviewer Agreed occurs early in process;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch';316.17 days;
Time difference in Awaiting Assignment to Batch between cases with timely SW-Reviewer Agreed and delayed SW-Reviewer Agreed;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch';316.17 days;
Average time from last reviewer agreement to Awaiting Assignment to Batch;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch';316.17 days;
Time efficiency of Awaiting Assignment to Batch in manuscripts with multiple SW-Reviewer Agreed activities;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch';316.17 days;
Average time from final SW-Reviewer Agreed to Awaiting Assignment to Batch in complex review cases;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch';316.17 days;
Average time to Awaiting Assignment to Batch grouped by case:concept:name;The average of the duration between activity 'Manuscript Export Succeeded' and activity 'Awaiting Assignment to Batch';AER0:NaT;"{""AER0"":null,""CHK4"":null,""DRSW4"":null,""DRW3"":null,""DSW3"":null,""DSW4"":null,""MSC4"":22137795826,""RJR3"":null,""SW1"":null,""SW12"":null,""SYS1"":null,""SYS11"":null,""SYS2"":null,""SYS5"":27356346000}"
Total time to Awaiting Assignment to Batch grouped by case:concept:name;The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'Awaiting Assignment to Batch';AER0:NaT;"{""AER0"":null,""CHK4"":null,""DRSW4"":null,""DRW3"":null,""DSW3"":null,""DSW4"":null,""MSC4"":509169304000,""RJR3"":null,""SW1"":null,""SW12"":null,""SYS1"":null,""SYS11"":null,""SYS2"":null,""SYS5"":27356346000}"
Minimum time to Awaiting Assignment to Batch grouped by case:concept:name;The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'Awaiting Assignment to Batch';AER0:NaT;"{""AER0"":null,""CHK4"":null,""DRSW4"":null,""DRW3"":null,""DSW3"":null,""DSW4"":null,""MSC4"":1692242000,""RJR3"":null,""SW1"":null,""SW12"":null,""SYS1"":null,""SYS11"":null,""SYS2"":null,""SYS5"":27356346000}"
Time variance between Manuscript Export Succeeded and Awaiting Assignment to Batch across variants;The maximum of the duration between activity 'Manuscript Export Succeeded' and activity 'Awaiting Assignment to Batch';547.23 days;
Time correlation between Awaiting Assignment to Batch duration and total case duration;The average of the duration between activity 'Awaiting Assignment to Batch' and the end of case grouped by the last value of code;AER0:NaT;"{""AER0"":null,""CHK4"":null,""DRSW4"":null,""DRW3"":null,""DSW3"":3538138000,""DSW4"":5368049000,""MSC4"":54833086,""RJR3"":null,""SW1"":null,""SW12"":null,""SYS1"":null,""SYS11"":null,""SYS2"":null,""SYS5"":1193358000}"
Time relationship between SW-Reviewer Agreed frequency and Awaiting Assignment to Batch duration;The average of the duration between activity Awaiting Assignment to Batch and the end of the case;5.06 days;
Average time compression in Awaiting Assignment to Batch for manuscripts with optimal SW-Reviewer Agreed timing;The average of the duration between activity Awaiting Assignment to Batch and the end of the case;5.06 days;
