Name;Metric;Value;Agrupation
Minimum resolution time of SW-Reviewer Agreed phase in high-performance variants;The minimum of the duration between the start of the case and activity 'SW-Reviewer Agreed';5.20 days;
Time between the SW-AE Assign Reviewers and the SW-Reviewer Agreed;The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';17.42 days;
Elapsed time between SW-Reviewer Selection is due in 3 days and SW-Reviewer Agreed;The average of the duration between activity 'SW-Reviewer Selection is due in 3 days' and activity 'SW-Reviewer Agreed';21.10 days;
Time until SW-Reviewer Agreed from Original Manuscript Submission Confirmation;The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Reviewer Agreed';28.84 days;
Time from SW-Initial Reviewer Selection to SW-Reviewer Agreed;The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed';22.93 days;
Time to SW-Reviewer Agreed since the Plagiarism Originality Report Completed;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Reviewer Agreed';27.77 days;
Time of SW-Reviewer Agreed activity completion relative to SW-Checklist Completed;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Reviewer Agreed';23.60 days;
SW-Reviewer Agreed Cycle Time from first assignment attempt;The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';17.42 days;
Average time difference between SW-Reviewer Agreed and SW-Reviewer Declined activities;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined';15.13 days;
Time ratio between SW-Reviewer Agreed and Manuscript Export Succeeded activities;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Manuscript Export Succeeded';286.46 days;
Comparative time between SW-Reviewer Agreed and SW-Awaiting AE Recommendation;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';67.41 days;
Duration variance between SW-Reviewer Agreed and RW-Reviewer Agreed activities;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'RW-Reviewer Agreed';170.46 days;
Time impact of SW-Reviewer Agreed on overall SW-EIC Major Revision timeline;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-EIC Major Revision';84.96 days;
Average time from SW-Reviewer Agreed to SW-Awaiting EIC Decision in accepted manuscripts;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';71.63 days;
Time correlation between SW-Reviewer Agreed and Revised Manuscript Submission Confirmation;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Revised Manuscript Submission Confirmation';170.36 days;
Duration difference between SW-Reviewer Agreed in first review vs revised manuscript phases;The average of the duration between the start of the case and activity 'SW-Reviewer Agreed';28.09 days;
Time efficiency of SW-Reviewer Agreed compared to SW-Reviewer No Response;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer No Response';41.70 days;
Temporal relationship between SW-Reviewer Agreed and First Look Manuscript Submission Confirmation;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'First Look Manuscript Submission Confirmation';246.69 days;
Average time to SW-Reviewer Agreed grouped by case:concept:name;"ERROR: computing metric {'begin': activity == 'SW-AE Assign Reviewers'"", 'end': ""activity == 'SW-Reviewer Agreed'"", 'aggregation': 'average', 'group_by': 'concept:name'}""";;
