Name,Metric,Value,Agrupation
Average time from Declaration REJECTED by ADMINISTRATION to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration REJECTED by ADMINISTRATION' and activity 'Declaration APPROVED by ADMINISTRATION',"7 days, 22:11:43.218944",
Average time from Declaration APPROVED by BUDGET OWNER to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Declaration APPROVED by ADMINISTRATION',"16 days, 22:59:52.916667",
Average time from Declaration FINAL_APPROVED by SUPERVISOR to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Declaration APPROVED by ADMINISTRATION',"172 days, 11:05:53.666667",
Average time from Declaration APPROVED by PRE_APPROVER to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration APPROVED by PRE_APPROVER' and activity 'Declaration APPROVED by ADMINISTRATION',"300 days, 6:26:52",
Average time from Declaration REJECTED by EMPLOYEE to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION',"6 days, 2:08:17.277108",
Average time from Declaration REJECTED by BUDGET OWNER to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Declaration APPROVED by ADMINISTRATION',"7 days, 17:16:34.568182",
Average time from Declaration REJECTED by SUPERVISOR to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration APPROVED by ADMINISTRATION',"8 days, 0:41:35.456140",
Average time from Declaration REJECTED by PRE_APPROVER to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration REJECTED by PRE_APPROVER' and activity 'Declaration APPROVED by ADMINISTRATION',"216 days, 21:38:57.500000",
Average time from Declaration REJECTED by MISSING to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration APPROVED by ADMINISTRATION',8:03:42.666667,
Average time from Declaration FOR_APPROVAL by SUPERVISOR to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Declaration APPROVED by ADMINISTRATION',,
Average time from Declaration FOR_APPROVAL by PRE_APPROVER to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration APPROVED by ADMINISTRATION',,
Average time from Declaration FOR_APPROVAL by ADMINISTRATION to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration FOR_APPROVAL by ADMINISTRATION' and activity 'Declaration APPROVED by ADMINISTRATION',"1 day, 0:23:47",
Average time from Declaration SAVED by EMPLOYEE to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION',,
Total time from Declaration REJECTED by ADMINISTRATION to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration REJECTED by ADMINISTRATION' and activity 'Declaration APPROVED by ADMINISTRATION',"5103 days, 13:47:53",
Total time from Declaration APPROVED by BUDGET OWNER to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Declaration APPROVED by ADMINISTRATION',"406 days, 23:57:10",
Total time from Declaration FINAL_APPROVED by SUPERVISOR to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Declaration APPROVED by ADMINISTRATION',"517 days, 9:17:41",
Total time from Declaration APPROVED by PRE_APPROVER to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration APPROVED by PRE_APPROVER' and activity 'Declaration APPROVED by ADMINISTRATION',"300 days, 6:26:52",
Total time from Declaration REJECTED by EMPLOYEE to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION',"5053 days, 22:39:00",
Total time from Declaration REJECTED by BUDGET OWNER to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Declaration APPROVED by ADMINISTRATION',"339 days, 16:09:21",
Total time from Declaration REJECTED by SUPERVISOR to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration APPROVED by ADMINISTRATION',"1372 days, 22:32:03",
Total time from Declaration REJECTED by PRE_APPROVER to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration REJECTED by PRE_APPROVER' and activity 'Declaration APPROVED by ADMINISTRATION',"433 days, 19:17:55",
Total time from Declaration REJECTED by MISSING to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration APPROVED by ADMINISTRATION',"1 day, 0:11:08",
Total time from Declaration FOR_APPROVAL by SUPERVISOR to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Declaration APPROVED by ADMINISTRATION',,
Total time from Declaration FOR_APPROVAL by PRE_APPROVER to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration APPROVED by ADMINISTRATION',,
Total time from Declaration FOR_APPROVAL by ADMINISTRATION to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration FOR_APPROVAL by ADMINISTRATION' and activity 'Declaration APPROVED by ADMINISTRATION',"1 day, 0:23:47",
Total time from Declaration SAVED by EMPLOYEE to Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION',,
Minimum time from Declaration REJECTED by ADMINISTRATION to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration REJECTED by ADMINISTRATION' and activity 'Declaration APPROVED by ADMINISTRATION',0:06:28,
Minimum time from Declaration APPROVED by BUDGET OWNER to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Declaration APPROVED by ADMINISTRATION',"1 day, 20:38:06",
Minimum time from Declaration FINAL_APPROVED by SUPERVISOR to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Declaration APPROVED by ADMINISTRATION',"53 days, 6:42:31",
Minimum time from Declaration APPROVED by PRE_APPROVER to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration APPROVED by PRE_APPROVER' and activity 'Declaration APPROVED by ADMINISTRATION',"300 days, 6:26:52",
Minimum time from Declaration REJECTED by EMPLOYEE to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION',0:00:43,
Minimum time from Declaration REJECTED by BUDGET OWNER to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Declaration APPROVED by ADMINISTRATION',2:15:58,
Minimum time from Declaration REJECTED by SUPERVISOR to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration APPROVED by ADMINISTRATION',0:12:02,
Minimum time from Declaration REJECTED by PRE_APPROVER to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration REJECTED by PRE_APPROVER' and activity 'Declaration APPROVED by ADMINISTRATION',"71 days, 22:41:38",
Minimum time from Declaration REJECTED by MISSING to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration APPROVED by ADMINISTRATION',2:42:00,
Minimum time from Declaration FOR_APPROVAL by SUPERVISOR to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Declaration APPROVED by ADMINISTRATION',,
Minimum time from Declaration FOR_APPROVAL by PRE_APPROVER to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration APPROVED by ADMINISTRATION',,
Minimum time from Declaration FOR_APPROVAL by ADMINISTRATION to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration FOR_APPROVAL by ADMINISTRATION' and activity 'Declaration APPROVED by ADMINISTRATION',"1 day, 0:23:47",
Minimum time from Declaration SAVED by EMPLOYEE to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION',,
Total resolution time of Declaration APPROVED by ADMINISTRATION compared to total resolution time of Declaration APPROVED by BUDGET OWNER,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,"76387 days, 9:04:32",
Total resolution time of Declaration APPROVED by ADMINISTRATION compared to total resolution time of Declaration REJECTED by ADMINISTRATION,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,"76387 days, 9:04:32",
Total resolution time of Declaration APPROVED by ADMINISTRATION compared to total resolution time of Declaration REJECTED by EMPLOYEE,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,"76387 days, 9:04:32",
Total resolution time of Declaration APPROVED by ADMINISTRATION compared to total resolution time of Declaration REJECTED by SUPERVISOR,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,"76387 days, 9:04:32",
Total resolution time of Declaration APPROVED by ADMINISTRATION compared to total resolution time of Declaration REJECTED by PRE_APPROVER,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,"76387 days, 9:04:32",
Total resolution time of Declaration APPROVED by ADMINISTRATION compared to total resolution time of Declaration REJECTED by MISSING,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,"76387 days, 9:04:32",
Total resolution time of Declaration APPROVED by ADMINISTRATION compared to total resolution time of Declaration FOR_APPROVAL by SUPERVISOR,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,"76387 days, 9:04:32",
Total resolution time of Declaration APPROVED by ADMINISTRATION compared to total resolution time of Declaration FOR_APPROVAL by PRE_APPROVER,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,"76387 days, 9:04:32",
Total resolution time of Declaration APPROVED by ADMINISTRATION compared to total resolution time of Declaration FOR_APPROVAL by ADMINISTRATION,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,"76387 days, 9:04:32",
Total resolution time of Declaration APPROVED by ADMINISTRATION compared to total resolution time of Declaration SAVED by EMPLOYEE,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,"76387 days, 9:04:32",
